dNdx,percent_deltas,track_length
166.371,0,1.14203
38412.1,0,0.00536289
112.951,0,4.16995
108.5,0,3.24424
212.701,0,0.85096
379.671,0,0.426685
421.986,0,0.341244
332.072,0.649351,0.463755
216.608,0,0.586312
128.082,0,2.30321
274.977,0,0.560047
223.999,0,0.950895
148.611,0,2.40224
421.986,0,0.353092
203.649,0,0.599071
113.729,0,3.41163
349.462,0,0.340523
131.931,0.42735,1.77365
132.732,0,1.95131
248.833,0,0.466176
388.406,0,0.535522
118.585,0,2.86713
157.578,0,2.0942
170.722,0,1.49365
114.837,0,2.64723
116.21,0,3.59692
1567.87,0,0.0886555
125.341,0,3.12746
269.366,0,0.389804
287.549,0,0.500784
118.395,0,3.69948
130796,0,0.000871585
278.695,0,0.922153
181.617,0,1.27191
118.268,0,3.01011
266.543,0,0.829135
150.438,0,2.07395
117.532,0,2.69713
825.96,0,0.200978
112.993,0.364964,2.42492
109.535,0,3.67006
364.35,0,0.496776
1769.11,0,0.0559604
128.276,0,0.966667
129.141,0,2.74893
130.953,0,2.02362
216.379,0,0.864226
251.261,1.03093,0.772106
879.988,0,0.301141
993.184,0,0.247688
121.308,0,3.3551
94.7979,0,4.09292
125.902,0,2.22395
144.924,0,1.04882
125.751,0,2.25844
125.361,0,3.15889
89.8748,0,2.15856
245.595,0,0.631121
87.349,0,0.469381
118.88,0,3.74327
178.946,0,1.0003
258.206,0,0.646771
102.961,0,2.39896
203.777,0.561798,0.873502
226.038,0,0.446828
197.187,0,1.40476
186.927,0,1.47651
266.625,0,0.641351
111.667,0,3.24178
263.461,0,0.474453
121.299,0,2.07751
141.783,0,1.81262
710.595,0,0.258938
357.738,0,0.220832
352.112,0,0.522561
113.609,0,2.14771
144.978,0,1.45539
388.43,0,0.571532
105.002,0,2.84758
100.24,0,3.49162
122.173,0,2.50465
348.524,0,0.53081
144.544,0.271003,2.55286
173.618,0,0.938844
304.974,0,0.508239
294.521,0,0.75037
426.915,0,0.562173
224.3,0,0.628621
208.226,0,0.797211
705.272,0,0.189998
217.532,0,0.597612
132.138,0,2.44442
113.168,0,3.38436
116.731,0,1.97034
106.553,0,2.01778
121.296,0,3.06688
347.42,0.632911,0.454781
215.151,0,0.883099
94.3216,0,2.31124
171.472,0,1.45797
1703.83,0,0.0716035
224.839,0,0.560402
129.601,0,2.63888
499.668,0,0.234156
110.399,0,3.56887
175.093,0,1.31359
227.481,0,0.835234
181.766,0,1.33689
666.945,0,0.4798
128.178,0,2.43412
194.993,0,1.04106
83.1377,0,1.50353
285.537,0,0.67592
16813.2,0,0.0105869
17.7414,0,2.48008
179.575,0,1.34206
