energies,initx,inity,initz,tot_dist,dEdx,beta_gamma
1999.5,-635.791,-887.115,410.112,997.737,0.000192173,19.8991
1999.35,-784.621,-758.645,97.7483,937.727,0.000192172,19.8977
1999.45,913.803,-596.863,-282.203,964.721,0.000192173,19.8987
1999.36,291.673,1051.74,288.887,966.191,0.000192172,19.8978
1999.47,-934.618,-563.781,-463.739,1014.84,0.000192173,19.8988
1999.45,1051.62,292.239,533.469,1039.69,0.000192173,19.8986
1999.44,-1016.22,398.301,431.497,1004.28,0.000192173,19.8985
1999.51,47.3958,1090.42,287.083,965.795,0.000192174,19.8992
1999.51,-411.024,-1011.1,413.003,998.666,0.000192174,19.8992
1999.95,-111.207,-120.897,162.43,6.00185,0.000192179,19.9033
1999.73,-619.421,-898.7,1084.14,1315.9,0.000192176,19.9013
1999.44,-1065.44,236.92,-280.596,964.413,0.000192173,19.8986
1999.48,-940.072,-554.557,285.777,965.467,0.000192173,19.8989
1999.32,-553.173,940.902,689.479,1104.91,0.000192171,19.8974
1999.19,446.626,-995.9,-962.261,1245.58,0.00019217,19.8961
1999.45,232.81,-1066.35,-438.861,1006.66,0.000192173,19.8986
1999.35,1091.45,-5.17031,-801.443,1159.06,0.000192172,19.8976
1999.46,919.747,587.637,-289.901,966.411,0.000192173,19.8987
1999.47,951.018,-535.661,428.857,1003.61,0.000192173,19.8988
1999.95,49.767,-162.827,195.103,0.447428,0.000192179,19.9034
1999.8,401.019,-880.841,1113.46,1212.27,0.000192177,19.902
1999.94,169.101,-11.1804,178.767,6.52451,0.000192179,19.9033
1999.76,1067.69,79.9778,1135.07,1323.23,0.000192176,19.9015
1999.53,817.484,723.178,-158.883,943.82,0.000192174,19.8993
1999.86,-9.47869,-258.517,-473.153,7.70439,0.000192178,19.9025
1999.77,17.123,-560.361,-1027.06,636.484,0.000192177,19.9016
1999.2,-858.575,-673.859,720.927,1119.48,0.00019217,19.8962
1997.89,917.728,590.738,-250.53,958.287,0.000192155,19.8838
1999.48,-733.499,808.207,516.583,1033.43,0.000192173,19.8989
1999.93,4.53738,-165.549,178.752,0.944664,0.000192178,19.9032
1999.75,172.019,-1025.92,1127.85,1288.37,0.000192176,19.9015
1999.4,-505.353,-967.443,-131.328,940.717,0.000192172,19.8981
1996.78,360.08,1030.31,-744.818,1130.89,0.000192142,19.8733
1999.41,1080.88,-151.804,607.891,1069.31,0.000192172,19.8982
1999.93,-210.607,-35.7219,325.931,6.64827,0.000192178,19.9032
1999.82,-665.538,-178.012,1054.04,874.813,0.000192177,19.9021
1999.84,96.5109,-321.446,-734.767,1.55945,0.000192177,19.9023
1999.84,99.285,-328.384,-751.109,9.03228,0.000192177,19.9023
1999.79,145.867,-434.941,-1005.44,284.076,0.000192177,19.9018
1999.5,-148.716,-1081.28,477.251,1019.44,0.000192173,19.8991
