initx_p,inity_p,initz_p,actx_ent,acty_ent,actz_ent,actx_exit,acty_exit,actz_exit,predx_ent,predy_ent,predz_ent,predx_exit,predy_exit,predz_exit
0.816924,-0.43685,-0.376559,142.463,-72.8313,-65.0404,994.839,-382.756,-434.234,142.463,-72.8314,-65.0403,1039.2,-394.051,-453.009
0.76741,0.640884,0.0186933,121.035,104.645,2.99238,734.977,771.953,19.7917,121.034,104.646,2.9916,762.336,808.736,20.8286
0.455966,0.748439,-0.481596,80.5601,138.239,-87.927,431.142,974.817,-587.068,80.561,138.239,-87.9288,444.205,1018.77,-612.623
0.547884,0.632822,0.547138,102.233,123.079,104.594,581.007,893.662,697.561,102.234,123.078,104.592,600.816,935.003,728.936
0.430599,0.75029,0.501647,76.882,140.318,92.7882,404.72,986.106,619.615,76.8819,140.318,92.7884,415.561,1030.79,646.533
0.968424,-0.103456,0.226832,159.369,-14.2005,37.2669,1065.84,11.0148,248.487,159.369,-14.199,37.2663,1111.26,17.6541,259.494
-0.45651,-0.566052,0.686428,-97.4879,-126.87,151.05,-531.014,-924.197,1010.71,-97.485,-126.873,151.044,-546.959,-967.494,1053.82
0.708799,-0.704526,-0.0353027,115.393,-110.835,-5.65194,837.006,-659.993,-37.7721,115.393,-110.836,-5.65223,875.818,-684.218,-39.353
-0.163482,0.569439,0.805613,-58.4043,180.013,257.361,-310.176,698.419,1042.25,-48.5736,152.449,217.601,-514.713,985.028,1521.62
0.984568,0.119487,0.127863,158.477,22.0249,20.6155,1036.56,248.517,138.368,158.478,22.0128,20.6285,1079.32,265.119,143.629
-0.242763,0.472142,0.847436,-103.166,181.475,333.294,-104.519,183.635,337.362,-77.7099,139.861,255.442,-716.54,849.577,1789.21
-0.242763,0.472142,0.847436,-108.358,189.739,348.876,-359.476,522.06,1014.8,-77.7099,139.861,255.442,-716.54,849.577,1789.21
-0.716936,0.510073,-0.475214,-132.153,90.1981,-86.4215,-941.421,499.837,-577.565,-132.15,90.202,-86.4207,-984.307,516.092,-602.102
-0.442782,-0.00891944,0.896585,-278.175,-24.4826,566.019,-285.519,-25.6462,581.083,-159.724,-9.39895,323.997,-1064.43,-319.7,2277.91
-0.442782,-0.00891944,0.896585,-291.785,-26.6602,593.944,-478.196,-66.0402,980.189,-159.724,-9.39895,323.997,-1064.43,-319.7,2277.91
-0.442782,-0.00891944,0.896585,-479.234,-66.31,982.363,-480.091,-66.533,984.157,-159.724,-9.39895,323.997,-1064.43,-319.7,2277.91
-0.379939,0.736431,0.559746,-76.2851,140.643,108.091,-614.866,870.683,721.774,-76.279,140.647,108.085,-645.937,904.42,753.326
0.584843,-0.542431,-0.603098,119.629,-106.25,-120.984,877.345,-605.341,-807.975,119.617,-106.263,-120.982,918.363,-625.954,-843.443
0.25735,-0.8638,0.433153,48.5899,-152.444,76.8921,429.815,-975.434,514.031,48.5861,-152.445,76.8968,454.985,-1014,535.672
