initx_p,inity_p,initz_p,actx_ent,acty_ent,actz_ent,actx_exit,acty_exit,actz_exit,predx_ent,predy_ent,predz_ent,predx_exit,predy_exit,predz_exit
-0.497562,-0.454184,-0.739019,-115.392,-110.837,-175.51,-116.955,-112.418,-177.948,-118.18,-107.859,-175.517,-1787.13,-1627.14,-2651.3
-0.497562,-0.454184,-0.739019,-122.241,-117.78,-186.204,-169.553,-166.945,-261.016,-118.18,-107.859,-175.517,-1787.13,-1627.14,-2651.3
-0.497562,-0.454184,-0.739019,-172.331,-169.9,-265.462,-228.06,-230.815,-355.985,-118.18,-107.859,-175.517,-1787.13,-1627.14,-2651.3
-0.497562,-0.454184,-0.739019,-230.869,-233.972,-360.619,-301.15,-315.836,-478.939,-118.18,-107.859,-175.517,-1787.13,-1627.14,-2651.3
-0.497562,-0.454184,-0.739019,-301.524,-316.288,-479.582,-435.039,-489.23,-719.241,-118.18,-107.859,-175.517,-1787.13,-1627.14,-2651.3
-0.497562,-0.454184,-0.739019,-435.452,-489.805,-720.017,-557.067,-672.258,-960.517,-118.18,-107.859,-175.517,-1787.13,-1627.14,-2651.3
-0.497562,-0.454184,-0.739019,-557.444,-672.869,-961.305,-616.63,-772.863,-1088.72,-118.18,-107.859,-175.517,-1787.13,-1627.14,-2651.3
0.147545,-0.497171,0.855015,71.515,-206.465,360.341,73.5132,-211.474,369.233,45.504,-153.393,263.79,683.769,-2318.16,3984.72
0.147545,-0.497171,0.855015,75.1395,-215.528,376.435,78.7962,-224.565,392.509,45.504,-153.393,263.79,683.769,-2318.16,3984.72
0.147545,-0.497171,0.855015,80.3135,-228.284,399.133,112.873,-304.197,535.331,45.504,-153.393,263.79,683.769,-2318.16,3984.72
0.147545,-0.497171,0.855015,114.617,-308.069,542.333,161.221,-405.491,720.402,45.504,-153.393,263.79,683.769,-2318.16,3984.72
0.147545,-0.497171,0.855015,161.501,-406.044,721.423,245.273,-557.767,1007.23,45.504,-153.393,263.79,683.769,-2318.16,3984.72
-0.665115,0.412343,-0.622571,-137.795,81.3182,-127.296,-206.186,118.795,-189.422,-135.981,84.3161,-127.289,-2052.76,1275.76,-1922.78
-0.665115,0.412343,-0.622571,-209.752,120.698,-192.642,-282.981,158.661,-258.349,-135.981,84.3161,-127.289,-2052.76,1275.76,-1922.78
-0.665115,0.412343,-0.622571,-286.803,160.586,-261.758,-383.795,207.571,-347.621,-135.981,84.3161,-127.289,-2052.76,1275.76,-1922.78
-0.665115,0.412343,-0.622571,-384.387,207.848,-348.142,-584.904,294.127,-522.053,-135.981,84.3161,-127.289,-2052.76,1275.76,-1922.78
-0.665115,0.412343,-0.622571,-585.548,294.382,-522.606,-791.451,368.695,-696.965,-135.981,84.3161,-127.289,-2052.76,1275.76,-1922.78
-0.665115,0.412343,-0.622571,-792.09,368.904,-697.501,-985.818,426.388,-858.432,-135.981,84.3161,-127.289,-2052.76,1275.76,-1922.78
-0.95496,-0.264349,-0.134801,-153.442,-45.3373,-21.7748,-227.617,-69.3856,-32.3839,-154.203,-42.6765,-21.7668,-2329.86,-642.763,-328.801
-0.95496,-0.264349,-0.134801,-231.452,-70.6667,-32.9342,-309.413,-97.5168,-44.1538,-154.203,-42.6765,-21.7668,-2329.86,-642.763,-328.801
-0.95496,-0.264349,-0.134801,-313.453,-98.9506,-44.7372,-414.56,-136.217,-59.3995,-154.203,-42.6765,-21.7668,-2329.86,-642.763,-328.801
-0.95496,-0.264349,-0.134801,-415.138,-136.438,-59.4836,-616.92,-219.012,-89.1484,-154.203,-42.6765,-21.7668,-2329.86,-642.763,-328.801
-0.95496,-0.264349,-0.134801,-617.601,-219.31,-89.2495,-815.6,-311.485,-118.965,-154.203,-42.6765,-21.7668,-2329.86,-642.763,-328.801
-0.95496,-0.264349,-0.134801,-816.255,-311.81,-119.065,-994.818,-405.041,-146.47,-154.203,-42.6765,-21.7668,-2329.86,-642.763,-328.801
-0.580505,0.061733,-0.811913,-188.768,13.4947,-263.113,-196.301,13.7619,-273.582,-159.101,16.9351,-222.526,-2402.97,259.129,-3361.4
-0.580505,0.061733,-0.811913,-198.518,13.8366,-276.664,-237.525,14.854,-330.861,-159.101,16.9351,-222.526,-2402.97,259.129,-3361.4
-0.580505,0.061733,-0.811913,-241.539,14.9267,-336.436,-324.104,15.1176,-451.129,-159.101,16.9351,-222.526,-2402.97,259.129,-3361.4
-0.580505,0.061733,-0.811913,-328.355,15.0599,-457.034,-436.242,11.3815,-606.991,-159.101,16.9351,-222.526,-2402.97,259.129,-3361.4
-0.580505,0.061733,-0.811913,-436.836,11.3494,-607.818,-654.597,-9.17993,-911.732,-159.101,16.9351,-222.526,-2402.97,259.129,-3361.4
-0.580505,0.061733,-0.811913,-655.318,-9.27719,-912.742,-741.974,-22.4045,-1034.49,-159.101,16.9351,-222.526,-2402.97,259.129,-3361.4
-0.244137,0.537065,0.807439,-84.1677,169.503,259.061,-107.72,212.201,325.788,-66.1981,145.663,218.985,-996.961,2201.7,3307.9
-0.244137,0.537065,0.807439,-109.699,215.708,331.299,-151.397,286.99,444.308,-66.1981,145.663,218.985,-996.961,2201.7,3307.9
-0.244137,0.537065,0.807439,-153.591,290.609,450.099,-211.428,381.756,597.795,-66.1981,145.663,218.985,-996.961,2201.7,3307.9
-0.244137,0.537065,0.807439,-211.755,382.249,598.605,-339.692,559.64,897.915,-66.1981,145.663,218.985,-996.961,2201.7,3307.9
-0.244137,0.537065,0.807439,-340.137,560.209,898.903,-404.514,639.298,1038.42,-66.1981,145.663,218.985,-996.961,2201.7,3307.9
0.405764,-0.6691,0.622624,85.9366,-134.963,127.316,129.895,-199.368,189.33,82.9556,-136.815,127.306,1250.97,-2067.97,1923.04
0.405764,-0.6691,0.622624,132.217,-202.689,192.552,180.283,-269.732,258.162,82.9556,-136.815,127.306,1250.97,-2067.97,1923.04
0.405764,-0.6691,0.622624,182.812,-273.173,261.559,247.965,-359.037,347.288,82.9556,-136.815,127.306,1250.97,-2067.97,1923.04
0.405764,-0.6691,0.622624,248.361,-359.543,347.799,387.933,-527.341,521.414,82.9556,-136.815,127.306,1250.97,-2067.97,1923.04
0.405764,-0.6691,0.622624,388.414,-527.884,521.991,538.19,-687.436,696.041,82.9556,-136.815,127.306,1250.97,-2067.97,1923.04
0.405764,-0.6691,0.622624,538.712,-687.959,696.628,685.26,-827.096,857.305,82.9556,-136.815,127.306,1250.97,-2067.97,1923.04
0.233254,0.707613,-0.666991,46.5892,153.067,-143.249,66.7675,228.369,-213.059,50.1019,151.953,-143.234,759.3,2294.53,-2163.63
0.233254,0.707613,-0.666991,67.7752,232.316,-216.706,87.206,312.553,-290.632,50.1019,151.953,-143.234,759.3,2294.53,-2163.63
0.233254,0.707613,-0.666991,88.1467,316.66,-294.405,110.536,422.163,-390.979,50.1019,151.953,-143.234,759.3,2294.53,-2163.63
0.233254,0.707613,-0.666991,110.649,422.742,-391.507,145.891,638.191,-586.993,50.1019,151.953,-143.234,759.3,2294.53,-2163.63
0.233254,0.707613,-0.666991,145.986,638.917,-587.649,167.685,856.812,-783.737,50.1019,151.953,-143.234,759.3,2294.53,-2163.63
0.233254,0.707613,-0.666991,167.734,857.533,-784.384,175.548,1059.65,-965.515,50.1019,151.953,-143.234,759.3,2294.53,-2163.63
0.944045,-0.295164,0.147167,153.514,-45.0926,23.8064,228.866,-65.1218,35.3671,152.707,-47.7549,23.8059,2306.15,-723.244,359.603
0.944045,-0.295164,0.147167,232.79,-66.1277,35.9677,312.923,-85.8709,48.2041,152.707,-47.7549,23.8059,2306.15,-723.244,359.603
0.944045,-0.295164,0.147167,317.021,-86.8399,48.8285,422.147,-110.363,64.7993,152.707,-47.7549,23.8059,2306.15,-723.244,359.603
0.944045,-0.295164,0.147167,422.782,-110.497,64.8955,637.164,-150.558,97.2226,152.707,-47.7549,23.8059,2306.15,-723.244,359.603
0.944045,-0.295164,0.147167,637.83,-150.666,97.3225,854.196,-180.587,129.695,152.707,-47.7549,23.8059,2306.15,-723.244,359.603
0.944045,-0.295164,0.147167,854.902,-180.667,129.8,1055.46,-199.135,159.649,152.707,-47.7549,23.8059,2306.15,-723.244,359.603
-0.649919,0.114239,-0.751368,-167.933,24.7681,-193.296,-235.769,32.1034,-270.974,-157.582,27.7129,-182.182,-2379.86,421.524,-2751.98
-0.649919,0.114239,-0.751368,-239.809,32.4926,-275.594,-322.074,39.2549,-369.575,-157.582,27.7129,-182.182,-2379.86,421.524,-2751.98
-0.649919,0.114239,-0.751368,-326.313,39.5431,-374.412,-434.036,44.9198,-497.227,-157.582,27.7129,-182.182,-2379.86,421.524,-2751.98
-0.649919,0.114239,-0.751368,-434.666,44.9402,-497.945,-653.198,44.2708,-746.889,-157.582,27.7129,-182.182,-2379.86,421.524,-2751.98
-0.649919,0.114239,-0.751368,-653.888,44.2443,-747.675,-872.633,28.0142,-997.602,-157.582,27.7129,-182.182,-2379.86,421.524,-2751.98
-0.649919,0.114239,-0.751368,-873.337,27.9367,-998.409,-941.831,19.5984,-1077.01,-157.582,27.7129,-182.182,-2379.86,421.524,-2751.98
-0.665375,-0.725502,0.175852,-106.079,-119.78,28.5938,-156.268,-179.502,42.5017,-108.152,-117.912,28.5817,-1635.16,-1779.79,431.745
-0.665375,-0.725502,0.175852,-158.82,-182.593,43.2162,-210.711,-246.684,57.9145,-108.152,-117.912,28.5817,-1635.16,-1779.79,431.745
-0.665375,-0.725502,0.175852,-213.371,-250.033,58.6766,-279.341,-335.215,77.8725,-108.152,-117.912,28.5817,-1635.16,-1779.79,431.745
-0.665375,-0.725502,0.175852,-279.724,-335.722,77.9857,-407.01,-512.716,116.83,-108.152,-117.912,28.5817,-1635.16,-1779.79,431.745
-0.665375,-0.725502,0.175852,-407.438,-513.344,116.965,-526.399,-696.554,155.903,-108.152,-117.912,28.5817,-1635.16,-1779.79,431.745
-0.665375,-0.725502,0.175852,-526.765,-697.148,156.027,-628.612,-870.935,191.945,-108.152,-117.912,28.5817,-1635.16,-1779.79,431.745
-0.215891,0.976396,-0.0064636,-37.2107,155.613,-1.0342,-57.281,230.949,-1.61456,-34.5344,156.229,-1.0342,-519.764,2360.35,-15.6222
-0.215891,0.976396,-0.0064636,-58.3591,234.858,-1.64474,-81.0232,314.162,-2.26546,-34.5344,156.229,-1.0342,-519.764,2360.35,-15.6222
-0.215891,0.976396,-0.0064636,-82.2321,318.248,-2.29758,-114.048,421.221,-3.10989,-34.5344,156.229,-1.0342,-519.764,2360.35,-15.6222
-0.215891,0.976396,-0.0064636,-114.231,421.789,-3.1144,-185.853,627.774,-4.75389,-34.5344,156.229,-1.0342,-519.764,2360.35,-15.6222
-0.215891,0.976396,-0.0064636,-186.09,628.409,-4.75897,-267.374,831.124,-6.38614,-34.5344,156.229,-1.0342,-519.764,2360.35,-15.6222
-0.215891,0.976396,-0.0064636,-267.656,831.78,-6.39147,-350.936,1015.13,-7.90273,-34.5344,156.229,-1.0342,-519.764,2360.35,-15.6222
-0.898287,-0.284217,0.335113,-151.644,-51.0301,56.9163,-224.83,-77.9169,84.7148,-152.549,-48.2563,56.9086,-2304.98,-726.973,859.64
-0.898287,-0.284217,0.335113,-228.621,-79.35,86.1598,-305.535,-109.289,115.586,-152.549,-48.2563,56.9086,-2304.98,-726.973,859.64
-0.898287,-0.284217,0.335113,-309.443,-110.854,117.087,-408.925,-152.185,155.496,-152.549,-48.2563,56.9086,-2304.98,-726.973,859.64
-0.898287,-0.284217,0.335113,-409.53,-152.445,155.731,-607.713,-243.55,233.482,-152.549,-48.2563,56.9086,-2304.98,-726.973,859.64
-0.898287,-0.284217,0.335113,-608.328,-243.852,233.726,-802.062,-344.867,311.59,-152.549,-48.2563,56.9086,-2304.98,-726.973,859.64
-0.898287,-0.284217,0.335113,-802.696,-345.218,311.848,-976.713,-446.806,383.657,-152.549,-48.2563,56.9086,-2304.98,-726.973,859.64
-0.252288,-0.891742,0.375694,-40.7062,-154.735,64.8632,-58.4712,-230.682,96.4994,-43.5663,-153.954,64.8627,-660.116,-2325.01,979.792
-0.252288,-0.891742,0.375694,-59.3509,-234.609,98.1319,-76.5766,-315.289,131.595,-43.5663,-153.954,64.8627,-660.116,-2325.01,979.792
-0.252288,-0.891742,0.375694,-77.4219,-319.452,133.317,-97.4899,-425.283,177.004,-43.5663,-153.954,64.8627,-660.116,-2325.01,979.792
-0.252288,-0.891742,0.375694,-97.6066,-425.943,177.276,-130.097,-641.629,265.728,-43.5663,-153.954,64.8627,-660.116,-2325.01,979.792
-0.252288,-0.891742,0.375694,-130.183,-642.324,266.011,-151.736,-859.759,354.613,-43.5663,-153.954,64.8627,-660.116,-2325.01,979.792
-0.252288,-0.891742,0.375694,-151.79,-860.498,354.914,-161.877,-1061.87,436.683,-43.5663,-153.954,64.8627,-660.116,-2325.01,979.792
0.412391,0.764854,0.494907,73.1086,142.321,91.1549,106.694,212.721,135.57,75.9433,140.828,91.1277,1149.14,2126.24,1376.54
0.412391,0.764854,0.494907,108.389,216.369,137.86,142.368,291.568,184.844,75.9433,140.828,91.1277,1149.14,2126.24,1376.54
0.412391,0.764854,0.494907,144.07,295.444,187.254,186.027,394.685,248.595,75.9433,140.828,91.1277,1149.14,2126.24,1376.54
0.412391,0.764854,0.494907,186.274,395.293,248.969,263.087,599.51,373.185,75.9433,140.828,91.1277,1149.14,2126.24,1376.54
0.412391,0.764854,0.494907,263.312,600.162,373.578,329.126,808.635,498.071,75.9433,140.828,91.1277,1149.14,2126.24,1376.54
0.412391,0.764854,0.494907,329.33,809.345,498.491,380.017,1004.65,613.382,75.9433,140.828,91.1277,1149.14,2126.24,1376.54
0.392217,0.684238,-0.614804,76.5346,140.508,-124.737,111.644,210.133,-185.452,79.5794,138.806,-124.726,1204.24,2095.52,-1884.06
0.392217,0.684238,-0.614804,113.428,213.771,-188.607,148.891,288.288,-252.865,79.5794,138.806,-124.726,1204.24,2095.52,-1884.06
0.392217,0.684238,-0.614804,150.667,292.135,-256.165,194.343,390.66,-340.084,79.5794,138.806,-124.726,1204.24,2095.52,-1884.06
0.392217,0.684238,-0.614804,194.599,391.262,-340.593,274.108,594.548,-510.577,79.5794,138.806,-124.726,1204.24,2095.52,-1884.06
0.392217,0.684238,-0.614804,274.341,595.201,-511.117,341.8,803.433,-681.566,79.5794,138.806,-124.726,1204.24,2095.52,-1884.06
0.392217,0.684238,-0.614804,341.988,804.078,-682.089,393.166,999.534,-839.424,79.5794,138.806,-124.726,1204.24,2095.52,-1884.06
-0.768857,0.579702,-0.269823,-129.445,94.0427,-44.8233,-193.783,138.124,-66.7265,-127.75,96.3326,-44.8346,-1928.52,1456.78,-677.254
-0.768857,0.579702,-0.269823,-197.129,140.372,-67.8587,-266.01,185.693,-91.0172,-127.75,96.3326,-44.8346,-1928.52,1456.78,-677.254
-0.768857,0.579702,-0.269823,-269.617,188.017,-92.2223,-360.912,245.219,-122.479,-127.75,96.3326,-44.8346,-1928.52,1456.78,-677.254
-0.768857,0.579702,-0.269823,-361.465,245.556,-122.661,-550.389,354.568,-183.911,-127.75,96.3326,-44.8346,-1928.52,1456.78,-677.254
-0.768857,0.579702,-0.269823,-550.981,354.891,-184.1,-745.289,454.756,-245.459,-127.75,96.3326,-44.8346,-1928.52,1456.78,-677.254
-0.768857,0.579702,-0.269823,-745.93,455.067,-245.659,-929.234,538.67,-302.235,-127.75,96.3326,-44.8346,-1928.52,1456.78,-677.254
-0.0803952,-0.799896,0.594729,-12.6092,-159.502,118.374,-16.2124,-237.426,175.982,-16.0118,-159.197,118.365,-244.276,-2404.52,1787.98
-0.0803952,-0.799896,0.594729,-16.3545,-241.447,178.954,-18.3218,-323.975,239.922,-16.0118,-159.197,118.365,-244.276,-2404.52,1787.98
-0.0803952,-0.799896,0.594729,-18.3736,-328.186,243.032,-18.0925,-435.984,322.647,-16.0118,-159.197,118.365,-244.276,-2404.52,1787.98
-0.0803952,-0.799896,0.594729,-18.0819,-436.609,323.109,-8.01454,-654.592,484.289,-16.0118,-159.197,118.365,-244.276,-2404.52,1787.98
-0.0803952,-0.799896,0.594729,-7.95851,-655.335,484.839,14.8687,-872.944,646.441,-16.0118,-159.197,118.365,-244.276,-2404.52,1787.98
-0.0803952,-0.799896,0.594729,14.9644,-873.655,646.971,47.2559,-1073.08,796.161,-16.0118,-159.197,118.365,-244.276,-2404.52,1787.98
-0.774552,0.628593,0.0702815,-125.945,98.6807,11.2693,-188.514,145.154,16.7461,-124.23,100.831,11.2729,-1875.34,1524.63,170.285
-0.774552,0.628593,0.0702815,-191.809,147.557,17.0327,-258.874,195.512,22.8264,-124.23,100.831,11.2729,-1875.34,1524.63,170.285
-0.774552,0.628593,0.0702815,-262.39,197.977,23.1282,-351.375,258.784,30.7042,-124.23,100.831,11.2729,-1875.34,1524.63,170.285
-0.774552,0.628593,0.0702815,-351.872,259.115,30.7462,-536.1,375.74,46.0784,-124.23,100.831,11.2729,-1875.34,1524.63,170.285
-0.774552,0.628593,0.0702815,-536.719,376.112,46.1292,-726.502,484.115,61.481,-124.23,100.831,11.2729,-1875.34,1524.63,170.285
-0.774552,0.628593,0.0702815,-727.173,484.476,61.5346,-906.568,576.112,75.7172,-124.23,100.831,11.2729,-1875.34,1524.63,170.285
0.680232,0.12604,-0.722079,156.555,33.023,-167.038,232.265,51.9181,-248.508,157.325,29.1372,-167,2377,437.37,-2522.65
0.680232,0.12604,-0.722079,236.139,52.9374,-252.691,315.708,75.0151,-338.909,157.325,29.1372,-167,2377,437.37,-2522.65
0.680232,0.12604,-0.722079,319.747,76.1945,-343.303,422.759,108.23,-455.956,157.325,29.1372,-167,2377,437.37,-2522.65
0.680232,0.12604,-0.722079,423.321,108.415,-456.573,628.341,183.8,-684.758,157.325,29.1372,-167,2377,437.37,-2522.65
0.680232,0.12604,-0.722079,629.004,184.07,-685.506,829.117,273.518,-914.498,157.325,29.1372,-167,2377,437.37,-2522.65
0.680232,0.12604,-0.722079,829.766,273.835,-915.252,986.539,355.857,-1100.12,157.325,29.1372,-167,2377,437.37,-2522.65
-0.145645,0.895128,-0.421347,-28.6703,157.41,-74.3409,-44.782,233.698,-110.569,-25.6855,157.925,-74.3363,-385.878,2385.9,-1122.9
-0.145645,0.895128,-0.421347,-45.6575,237.654,-112.451,-64.3003,317.999,-150.776,-25.6855,157.925,-74.3363,-385.878,2385.9,-1122.9
-0.145645,0.895128,-0.421347,-65.3076,322.147,-152.759,-92.1309,426.547,-202.851,-25.6855,157.925,-74.3363,-385.878,2385.9,-1122.9
-0.145645,0.895128,-0.421347,-92.2879,427.127,-203.13,-154.687,636.125,-304.512,-25.6855,157.925,-74.3363,-385.878,2385.9,-1122.9
-0.145645,0.895128,-0.421347,-154.912,636.812,-304.848,-228.208,842.755,-406.47,-25.6855,157.925,-74.3363,-385.878,2385.9,-1122.9
-0.145645,0.895128,-0.421347,-228.453,843.39,-406.786,-305.428,1029.76,-500.521,-25.6855,157.925,-74.3363,-385.878,2385.9,-1122.9
0.221138,-0.873599,-0.433501,42.1966,-154.336,-76.9883,64.9499,-228.938,-114.621,39.2533,-155.11,-76.9683,590.853,-2343.57,-1162.65
0.221138,-0.873599,-0.433501,66.1634,-232.78,-116.565,91.795,-311.173,-156.358,39.2533,-155.11,-76.9683,590.853,-2343.57,-1162.65
0.221138,-0.873599,-0.433501,93.1648,-315.221,-158.419,129.058,-416.796,-210.398,39.2533,-155.11,-76.9683,590.853,-2343.57,-1162.65
0.221138,-0.873599,-0.433501,129.287,-417.42,-210.719,209.893,-620.069,-315.954,39.2533,-155.11,-76.9683,590.853,-2343.57,-1162.65
0.221138,-0.873599,-0.433501,210.19,-620.764,-316.319,301.451,-819.386,-421.785,39.2533,-155.11,-76.9683,590.853,-2343.57,-1162.65
0.221138,-0.873599,-0.433501,301.764,-820.022,-422.127,394.98,-998.806,-519.421,39.2533,-155.11,-76.9683,590.853,-2343.57,-1162.65
-0.3326,0.941084,0.0611446,-55.8793,149.925,9.80417,-84.9348,222.252,14.622,-53.3072,150.859,9.80148,-803.401,2279.46,148.058
-0.3326,0.941084,0.0611446,-86.4861,226.018,14.8738,-118.624,302.016,19.9753,-53.3072,150.859,9.80148,-803.401,2279.46,148.058
-0.3326,0.941084,0.0611446,-120.306,305.892,20.2363,-164.396,404.248,26.8867,-53.3072,150.859,9.80148,-803.401,2279.46,148.058
-0.3326,0.941084,0.0611446,-164.643,404.78,26.9229,-260.742,600.509,40.3663,-53.3072,150.859,9.80148,-803.401,2279.46,148.058
-0.3326,0.941084,0.0611446,-261.071,601.14,40.4101,-366.39,792.437,53.8622,-53.3072,150.859,9.80148,-803.401,2279.46,148.058
-0.3326,0.941084,0.0611446,-366.766,793.082,53.9083,-471.805,964.983,66.3117,-53.3072,150.859,9.80148,-803.401,2279.46,148.058
0.286109,-0.949137,0.131453,48.8154,-152.371,21.2179,74.4969,-226,31.5919,46.1694,-153.194,21.2166,695.539,-2314.66,320.49
0.286109,-0.949137,0.131453,75.861,-229.802,32.1295,104.433,-307.165,43.1027,46.1694,-153.194,21.2166,695.539,-2314.66,320.49
0.286109,-0.949137,0.131453,105.95,-311.156,43.6707,145.443,-411.421,58.0038,46.1694,-153.194,21.2166,695.539,-2314.66,320.49
0.286109,-0.949137,0.131453,145.675,-411.987,58.0851,232.666,-611.898,87.0833,46.1694,-153.194,21.2166,695.539,-2314.66,320.49
0.286109,-0.949137,0.131453,232.98,-612.575,87.1825,329.487,-808.558,116.237,46.1694,-153.194,21.2166,695.539,-2314.66,320.49
0.286109,-0.949137,0.131453,329.798,-809.154,116.327,426.92,-985.635,143.127,46.1694,-153.194,21.2166,695.539,-2314.66,320.49
0.0589459,-0.976828,-0.205747,12.4224,-159.517,-33.6402,20.4282,-237.056,-50.0464,9.62823,-159.71,-33.6392,143.456,-2412.64,-508.141
0.0589459,-0.976828,-0.205747,20.8822,-241.097,-50.9023,30.8636,-322.97,-68.2631,9.62823,-159.71,-33.6392,143.456,-2412.64,-508.141
0.0589459,-0.976828,-0.205747,31.4193,-327.195,-69.1599,46.7775,-433.824,-91.8364,9.62823,-159.71,-33.6392,143.456,-2412.64,-508.141
0.0589459,-0.976828,-0.205747,46.8771,-434.462,-91.9724,85.6509,-649.086,-137.907,9.62823,-159.71,-33.6392,143.456,-2412.64,-508.141
0.0589459,-0.976828,-0.205747,85.7862,-649.745,-138.049,134.843,-862.602,-184.04,9.62823,-159.71,-33.6392,143.456,-2412.64,-508.141
0.0589459,-0.976828,-0.205747,135.019,-863.289,-184.189,189.231,-1057.28,-226.596,9.62823,-159.71,-33.6392,143.456,-2412.64,-508.141
0.161439,0.969897,-0.182311,23.5207,158.262,-29.6684,33.048,235.676,-44.0895,26.2797,157.827,-29.667,398.922,2383.75,-448.139
0.161439,0.969897,-0.182311,33.5031,239.67,-44.8323,42.0694,321.671,-60.0693,26.2797,157.827,-29.667,398.922,2383.75,-448.139
0.161439,0.969897,-0.182311,42.4751,325.944,-60.8624,51.3607,433.295,-80.7594,26.2797,157.827,-29.667,398.922,2383.75,-448.139
0.161439,0.969897,-0.182311,51.4073,433.949,-80.8805,61.7185,651.75,-121.166,26.2797,157.827,-29.667,398.922,2383.75,-448.139
0.161439,0.969897,-0.182311,61.7354,652.469,-121.299,61.6694,870.888,-161.663,26.2797,157.827,-29.667,398.922,2383.75,-448.139
0.161439,0.969897,-0.182311,61.6521,871.606,-161.795,52.3838,1072.8,-199.014,26.2797,157.827,-29.667,398.922,2383.75,-448.139
-0.667901,0.596088,-0.445633,-121.391,104.232,-79.6873,-182.006,153.244,-118.482,-119.366,106.545,-79.6469,-1801.64,1611.05,-1203.12
-0.667901,0.596088,-0.445633,-185.198,155.774,-120.509,-250.369,206.336,-161.564,-119.366,106.545,-79.6469,-1801.64,1611.05,-1203.12
-0.667901,0.596088,-0.445633,-253.767,208.916,-163.687,-340.441,272.92,-217.305,-119.366,106.545,-79.6469,-1801.64,1611.05,-1203.12
-0.667901,0.596088,-0.445633,-340.971,273.301,-217.63,-521.387,395.972,-326.15,-119.366,106.545,-79.6469,-1801.64,1611.05,-1203.12
-0.667901,0.596088,-0.445633,-521.96,396.34,-326.489,-708.882,509.633,-435.168,-119.366,106.545,-79.6469,-1801.64,1611.05,-1203.12
-0.667901,0.596088,-0.445633,-709.511,509.992,-435.528,-887.066,605.717,-535.82,-119.366,106.545,-79.6469,-1801.64,1611.05,-1203.12
0.381967,0.91183,0.150559,59.2645,148.619,24.3804,86.2457,221.753,36.2977,61.8279,147.571,24.3672,935.763,2228.4,368.081
0.381967,0.91183,0.150559,87.6192,225.581,36.9191,114.761,303.51,49.5279,61.8279,147.571,24.3672,935.763,2228.4,368.081
0.381967,0.91183,0.150559,116.112,307.509,50.1729,149.356,409.964,66.6306,61.8279,147.571,24.3672,935.763,2228.4,368.081
0.381967,0.91183,0.150559,149.553,410.595,66.7315,209.474,620.283,100.043,61.8279,147.571,24.3672,935.763,2228.4,368.081
0.381967,0.91183,0.150559,209.647,620.947,100.148,259.633,833.565,133.511,61.8279,147.571,24.3672,935.763,2228.4,368.081
0.381967,0.91183,0.150559,259.781,834.273,133.622,296.857,1032.23,164.378,61.8279,147.571,24.3672,935.763,2228.4,368.081
-0.638516,0.0805642,-0.76538,-168.947,16.4916,-201.922,-175.56,16.9414,-209.806,-158.74,20.0431,-190.281,-2397.48,305.763,-2874.32
-0.638516,0.0805642,-0.76538,-178.679,17.1485,-213.524,-237.082,20.4342,-283.097,-158.74,20.0431,-190.281,-2397.48,305.763,-2874.32
-0.638516,0.0805642,-0.76538,-241.12,20.6198,-287.906,-323.606,23.2215,-386.064,-158.74,20.0431,-190.281,-2397.48,305.763,-2874.32
-0.638516,0.0805642,-0.76538,-327.874,23.2944,-391.141,-435.746,23.1387,-519.447,-158.74,20.0431,-190.281,-2397.48,305.763,-2874.32
-0.638516,0.0805642,-0.76538,-436.371,23.1265,-520.19,-654.608,10.8956,-780.274,-158.74,20.0431,-190.281,-2397.48,305.763,-2874.32
-0.638516,0.0805642,-0.76538,-655.294,10.832,-781.093,-872.925,-17.4085,-1042.24,-158.74,20.0431,-190.281,-2397.48,305.763,-2874.32
-0.638516,0.0805642,-0.76538,-873.608,-17.5225,-1043.07,-891.938,-20.6457,-1065.19,-158.74,20.0431,-190.281,-2397.48,305.763,-2874.32
-0.638516,0.0805642,-0.76538,-892.077,-20.6703,-1065.36,-895.183,-21.2114,-1069.11,-158.74,20.0431,-190.281,-2397.48,305.763,-2874.32
-0.37175,-0.889692,0.265046,-59.0569,-148.702,43.9823,-85.9336,-221.93,65.4097,-61.6949,-147.627,43.9802,-933.801,-2229.22,664.349
-0.37175,-0.889692,0.265046,-87.2827,-225.712,66.5127,-114.245,-303.654,89.164,-61.6949,-147.627,43.9802,-933.801,-2229.22,664.349
-0.37175,-0.889692,0.265046,-115.601,-307.701,90.3359,-148.574,-410.294,119.927,-61.6949,-147.627,43.9802,-933.801,-2229.22,664.349
-0.37175,-0.889692,0.265046,-148.756,-410.885,120.097,-207.911,-620.745,179.968,-61.6949,-147.627,43.9802,-933.801,-2229.22,664.349
-0.37175,-0.889692,0.265046,-208.096,-621.469,180.173,-257.103,-834.392,240.119,-61.6949,-147.627,43.9802,-933.801,-2229.22,664.349
-0.37175,-0.889692,0.265046,-257.24,-835.06,240.306,-293.209,-1033.31,295.604,-61.6949,-147.627,43.9802,-933.801,-2229.22,664.349
-0.384937,-0.0873389,0.918801,-362.239,-122.994,892.08,-367.613,-125.478,905.862,-156.039,-35.3803,372.436,-2358.15,-529.634,5625.89
-0.384937,-0.0873389,0.918801,-378.601,-130.621,934.102,-390.432,-136.257,964.606,-156.039,-35.3803,372.436,-2358.15,-529.634,5625.89
