gen_time,drift_time,long_diffusion,trans_diffusion
0.0124481,1320.33,0.007077,0.01202
0.0631269,768.825,0.00708,0.01205
0.0379616,2468.75,0.007076,0.011997
0.0123053,1320.33,0.007077,0.01202
0.0722001,677.103,0.00708,0.012058
0.054823,1220.54,0.007078,0.012024
0.0480717,1433.09,0.007077,0.012016
0.0285288,1888.46,0.007076,0.012005
0.00582145,1125.18,0.007078,0.012028
0.0511737,1433.09,0.007077,0.012016
0.0799051,754.185,0.00708,0.012055
0.0473355,2325.72,0.007077,0.012014
0.067389,1173.72,0.007079,0.012047
0.0784214,1134.51,0.00708,0.012057
0.0319476,2660.2,0.007076,0.012
0.0401729,3161.86,0.007076,0.011993
0.055043,1657.28,0.007078,0.012026
0.0693112,1072.67,0.00708,0.012053
0.00202074,1551.44,0.007079,0.012036
0.0154971,1937.07,0.007078,0.012023
0.0552954,1657.28,0.007078,0.012026
0.00910113,1718.71,0.007078,0.01203
0.0645549,1173.72,0.007079,0.012047
0.0706449,1072.67,0.00708,0.012053
0.00700146,1718.71,0.007078,0.01203
0.0553317,1657.28,0.007078,0.012026
0.0490392,2325.72,0.007077,0.012014
0.0731706,1018.87,0.00708,0.012057
0.0437373,2660.2,0.007076,0.012
0.0282438,2325.72,0.007077,0.012014
0.0281339,2325.72,0.007077,0.012014
0.0735547,1018.87,0.00708,0.012057
0.0529879,1858.03,0.007077,0.01202
0.0499114,2054.13,0.007077,0.01202
0.0460715,2660.2,0.007076,0.012
0.0477702,2325.72,0.007077,0.012014
0.064205,1173.72,0.007079,0.012047
0.0382177,2883.07,0.007076,0.011997
0.0309529,2474.68,0.007077,0.012011
0.0534226,1657.28,0.007078,0.012026
0.0065444,1634.99,0.007078,0.012033
0.0232565,2190.79,0.007077,0.012017
0.0437272,2660.2,0.007076,0.012
0.0452181,2660.2,0.007076,0.012
0.0322187,2660.2,0.007076,0.012
0.0365389,2883.07,0.007076,0.011997
0.0705406,1072.67,0.00708,0.012053
0.00926307,1718.71,0.007078,0.01203
0.0551675,1657.28,0.007078,0.012026
0.0483694,2325.72,0.007077,0.012014
0.0491061,2325.72,0.007077,0.012014
0.040093,3161.86,0.007076,0.011993
0.0608637,1292.36,0.007079,0.012041
0.0273746,2325.72,0.007077,0.012014
0.017498,1937.07,0.007078,0.012023
0.0386448,2883.07,0.007076,0.011997
0.0106932,1807.42,0.007078,0.012027
0.0673924,1173.72,0.007079,0.012047
0.062203,1292.36,0.007079,0.012041
0.0315404,2474.68,0.007077,0.012011
0.073754,1018.87,0.00708,0.012057
0.0132387,1807.42,0.007078,0.012027
0.0571296,1457.12,0.007078,0.012033
0.0215847,2190.79,0.007077,0.012017
0.05366,1657.28,0.007078,0.012026
0.0525654,1858.03,0.007077,0.01202
0.0054293,1634.99,0.007078,0.012033
0.0280363,2325.72,0.007077,0.012014
0.00367182,1634.99,0.007078,0.012033
0.035744,2883.07,0.007076,0.011997
0.0437034,2660.2,0.007076,0.012
0.07397,1018.87,0.00708,0.012057
0.0331262,2660.2,0.007076,0.012
0.0537728,1657.28,0.007078,0.012026
0.0603006,1457.12,0.007078,0.012033
0.00920246,1718.71,0.007078,0.01203
0.0454018,2660.2,0.007076,0.012
0.0381502,2883.07,0.007076,0.011997
0.0360344,2883.07,0.007076,0.011997
0.0481942,2325.72,0.007077,0.012014
0.0156728,1937.07,0.007078,0.012023
0.04519,2660.2,0.007076,0.012
0.0624856,1292.36,0.007079,0.012041
0.0622082,1292.36,0.007079,0.012041
0.0738338,1018.87,0.00708,0.012057
0.00296086,1551.44,0.007079,0.012036
0.0517071,1858.03,0.007077,0.01202
0.0611803,1292.36,0.007079,0.012041
0.0583291,1457.12,0.007078,0.012033
0.0798505,1134.51,0.00708,0.012057
0.0199295,2054.13,0.007077,0.01202
0.0717236,1018.87,0.00708,0.012057
0.0724148,1018.87,0.00708,0.012057
0.0367793,2883.07,0.007076,0.011997
0.0686964,1072.67,0.00708,0.012053
0.0539106,1657.28,0.007078,0.012026
0.0222476,2190.79,0.007077,0.012017
0.078333,1023.97,0.00708,0.012058
0.0359042,2883.07,0.007076,0.011997
0.0461555,2660.2,0.007076,0.012
0.00242718,1551.44,0.007079,0.012036
0.0392004,3161.86,0.007076,0.011993
0.0511084,2054.13,0.007077,0.01202
0.0209869,2054.13,0.007077,0.01202
0.0635672,1292.36,0.007079,0.012041
0.0428742,2660.2,0.007076,0.012
0.0324884,2660.2,0.007076,0.012
0.0661751,1173.72,0.007079,0.012047
0.0267452,2325.72,0.007077,0.012014
0.0166254,1937.07,0.007078,0.012023
0.0785365,1134.51,0.00708,0.012057
0.0274206,2325.72,0.007077,0.012014
0.0735589,1018.87,0.00708,0.012057
0.0203682,2054.13,0.007077,0.01202
0.0294036,2474.68,0.007077,0.012011
0.0428226,2660.2,0.007076,0.012
0.0380901,2883.07,0.007076,0.011997
0.0741429,1018.87,0.00708,0.012057
0.0528737,1858.03,0.007077,0.01202
0.0044548,1634.99,0.007078,0.012033
0.0629897,1292.36,0.007079,0.012041
0.0428123,2660.2,0.007076,0.012
0.0393562,3161.86,0.007076,0.011993
0.0317866,2474.68,0.007077,0.012011
0.0176366,2054.13,0.007077,0.01202
0.0258307,2325.72,0.007077,0.012014
0.00630666,1634.99,0.007078,0.012033
0.0497259,2325.72,0.007077,0.012014
0.0218629,2190.79,0.007077,0.012017
0.0641372,1173.72,0.007079,0.012047
0.0185629,2054.13,0.007077,0.01202
0.0486528,2325.72,0.007077,0.012014
0.0668474,1173.72,0.007079,0.012047
0.0575568,1457.12,0.007078,0.012033
0.0163244,1937.07,0.007078,0.012023
0.079503,1134.51,0.00708,0.012057
0.00086967,1551.44,0.007079,0.012036
0.0525158,1858.03,0.007077,0.01202
0.0166003,1937.07,0.007078,0.012023
0.0254406,2325.72,0.007077,0.012014
0.0395793,3161.86,0.007076,0.011993
0.062367,1292.36,0.007079,0.012041
0.0665625,1173.72,0.007079,0.012047
0.0487141,2325.72,0.007077,0.012014
0.0543261,1657.28,0.007078,0.012026
0.0525001,1858.03,0.007077,0.01202
0.00470343,1634.99,0.007078,0.012033
0.0786746,1134.51,0.00708,0.012057
0.000889531,1551.44,0.007079,0.012036
0.0565146,1657.28,0.007078,0.012026
0.010037,1718.71,0.007078,0.01203
0.0696985,1072.67,0.00708,0.012053
0.0425047,3161.86,0.007076,0.011993
0.00286539,1551.44,0.007079,0.012036
0.054986,1657.28,0.007078,0.012026
0.0150215,1937.07,0.007078,0.012023
0.0453414,2660.2,0.007076,0.012
0.0641613,1173.72,0.007079,0.012047
0.0804524,1134.51,0.00708,0.012057
0.0412447,3161.86,0.007076,0.011993
0.078367,1134.51,0.00708,0.012057
0.0565098,1657.28,0.007078,0.012026
0.0158197,1937.07,0.007078,0.012023
0.000397658,1551.44,0.007079,0.012036
0.00335399,1634.99,0.007078,0.012033
0.0677852,1072.67,0.00708,0.012053
0.011786,1807.42,0.007078,0.012027
0.0152949,1937.07,0.007078,0.012023
0.0334538,2660.2,0.007076,0.012
0.0540344,1657.28,0.007078,0.012026
0.00366349,1634.99,0.007078,0.012033
0.0430409,2660.2,0.007076,0.012
0.00289704,1551.44,0.007079,0.012036
0.02055,2054.13,0.007077,0.01202
0.0726511,1018.87,0.00708,0.012057
0.0775292,1023.97,0.00708,0.012058
0.0697213,1072.67,0.00708,0.012053
0.0354899,2883.07,0.007076,0.011997
0.00570175,1634.99,0.007078,0.012033
0.0199522,2054.13,0.007077,0.01202
0.0734199,1018.87,0.00708,0.012057
0.0250915,2325.72,0.007077,0.012014
0.0167517,1937.07,0.007078,0.012023
0.0422218,3161.86,0.007076,0.011993
0.00447031,1634.99,0.007078,0.012033
0.0387777,2883.07,0.007076,0.011997
0.0571291,1457.12,0.007078,0.012033
0.00262804,1551.44,0.007079,0.012036
0.0266766,2325.72,0.007077,0.012014
0.0299608,2474.68,0.007077,0.012011
0.0150519,1937.07,0.007078,0.012023
0.00989109,1718.71,0.007078,0.01203
0.00425908,1634.99,0.007078,0.012033
0.0124349,1807.42,0.007078,0.012027
0.0578708,1457.12,0.007078,0.012033
0.0698972,1072.67,0.00708,0.012053
0.0532432,1858.03,0.007077,0.01202
0.0181442,2054.13,0.007077,0.01202
0.0492402,2325.72,0.007077,0.012014
0.0139689,1937.07,0.007078,0.012023
0.0533799,1657.28,0.007078,0.012026
0.0253592,2325.72,0.007077,0.012014
0.00325587,1634.99,0.007078,0.012033
0.0543927,1657.28,0.007078,0.012026
0.0475372,2325.72,0.007077,0.012014
0.0375874,2883.07,0.007076,0.011997
0.00128082,1551.44,0.007079,0.012036
0.0312927,2474.68,0.007077,0.012011
0.0670065,1173.72,0.007079,0.012047
0.049564,2325.72,0.007077,0.012014
0.0585456,1457.12,0.007078,0.012033
0.0701336,1072.67,0.00708,0.012053
0.0315849,2474.68,0.007077,0.012011
0.0575508,1457.12,0.007078,0.012033
0.0696286,1072.67,0.00708,0.012053
0.0373641,2883.07,0.007076,0.011997
0.0591623,1457.12,0.007078,0.012033
0.0435003,2660.2,0.007076,0.012
0.0341791,2660.2,0.007076,0.012
0.0714158,1018.87,0.00708,0.012057
0.0707221,1072.67,0.00708,0.012053
0.0561229,1657.28,0.007078,0.012026
0.0439502,2660.2,0.007076,0.012
0.0320782,2660.2,0.007076,0.012
0.0227185,2190.79,0.007077,0.012017
0.0690699,1072.67,0.00708,0.012053
0.0681501,1072.67,0.00708,0.012053
0.0800869,1134.51,0.00708,0.012057
0.0524112,1858.03,0.007077,0.01202
0.0496669,2325.72,0.007077,0.012014
0.0796042,1134.51,0.00708,0.012057
0.0764963,1023.97,0.00708,0.012058
0.0177403,2054.13,0.007077,0.01202
0.0802429,1134.51,0.00708,0.012057
0.0572157,1457.12,0.007078,0.012033
0.0743646,1018.87,0.00708,0.012057
0.0338262,2660.2,0.007076,0.012
0.029908,2474.68,0.007077,0.012011
0.0154709,1937.07,0.007078,0.012023
0.0461321,2660.2,0.007076,0.012
0.0311177,2474.68,0.007077,0.012011
0.0446459,2660.2,0.007076,0.012
0.0143664,1937.07,0.007078,0.012023
0.00451758,1634.99,0.007078,0.012033
0.00204809,1551.44,0.007079,0.012036
0.043079,2660.2,0.007076,0.012
0.0570406,1457.12,0.007078,0.012033
0.0297516,2474.68,0.007077,0.012011
0.0493621,2325.72,0.007077,0.012014
0.0140022,1937.07,0.007078,0.012023
0.00953796,1718.71,0.007078,0.01203
0.0037321,1634.99,0.007078,0.012033
0.0389097,2883.07,0.007076,0.011997
0.0153325,1937.07,0.007078,0.012023
0.021773,2190.79,0.007077,0.012017
0.0758762,1023.97,0.00708,0.012058
0.0412767,3161.86,0.007076,0.011993
0.0344915,2660.2,0.007076,0.012
0.0197041,2054.13,0.007077,0.01202
0.0553406,1657.28,0.007078,0.012026
0.0461905,2325.72,0.007077,0.012014
0.0312354,2474.68,0.007077,0.012011
0.0539303,1657.28,0.007078,0.012026
0.00839513,1718.71,0.007078,0.01203
0.00866644,1718.71,0.007078,0.01203
0.0273626,2325.72,0.007077,0.012014
0.0594817,1457.12,0.007078,0.012033
0.0259162,2325.72,0.007077,0.012014
0.0602517,1457.12,0.007078,0.012033
0.00926633,1718.71,0.007078,0.01203
0.00557017,1634.99,0.007078,0.012033
0.00378608,1634.99,0.007078,0.012033
0.0551769,1657.28,0.007078,0.012026
0.0616592,1292.36,0.007079,0.012041
0.0165251,1937.07,0.007078,0.012023
0.0639356,1292.36,0.007079,0.012041
0.0546698,1657.28,0.007078,0.012026
0.0489625,2325.72,0.007077,0.012014
0.064654,1173.72,0.007079,0.012047
0.076784,1023.97,0.00708,0.012058
0.0176947,2054.13,0.007077,0.01202
0.0448721,2660.2,0.007076,0.012
0.0499889,2054.13,0.007077,0.01202
0.0135251,1807.42,0.007078,0.012027
0.0699396,1072.67,0.00708,0.012053
0.0365252,2883.07,0.007076,0.011997
0.00337022,1634.99,0.007078,0.012033
0.0113785,1807.42,0.007078,0.012027
0.0629187,1292.36,0.007079,0.012041
0.0415614,3161.86,0.007076,0.011993
0.0718426,316.24,0.00708,0.012057
0.0493808,1025.78,0.007077,0.012007
0.0397904,1944.14,0.007076,0.011989
0.0132601,805.801,0.007076,0.012002
0.0217627,1032.53,0.007076,0.011994
0.0458261,1296.79,0.007076,0.011999
0.0455695,1296.79,0.007076,0.011999
0.079452,405.275,0.007079,0.012043
0.016145,920.928,0.007076,0.011998
0.0159919,920.928,0.007076,0.011998
0.020683,1032.53,0.007076,0.011994
0.0106039,712.523,0.007077,0.012007
0.050337,1025.78,0.007077,0.012007
0.070612,316.24,0.00708,0.012057
0.0660049,336.785,0.00708,0.012057
0.00903345,712.523,0.007077,0.012007
0.0626195,402.705,0.00708,0.01205
0.0492298,1025.78,0.007077,0.012007
0.0336383,1772.79,0.007076,0.011991
0.0302058,1590.06,0.007076,0.011993
0.0073225,612.176,0.007077,0.012013
0.0403974,1944.14,0.007076,0.011989
0.0553586,652.954,0.007078,0.012026
0.0623493,402.705,0.00708,0.01205
0.0060982,612.176,0.007077,0.012013
0.0483255,1025.78,0.007077,0.012007
0.042653,1590.06,0.007076,0.011993
0.0542703,831.968,0.007077,0.012015
0.0280261,1437.84,0.007076,0.011996
0.00741218,612.176,0.007077,0.012013
0.0656383,336.785,0.00708,0.012057
0.0595725,508.778,0.007079,0.012038
0.00748473,612.176,0.007077,0.012013
0.0401631,1944.14,0.007076,0.011989
0.0513616,831.968,0.007077,0.012015
0.0235656,1151.44,0.007076,0.011991
0.0348409,1772.79,0.007076,0.011991
0.0223624,1032.53,0.007076,0.011994
0.0129632,805.801,0.007076,0.012002
0.0476057,1296.79,0.007076,0.011999
0.0769317,405.275,0.007079,0.012043
0.061098,508.778,0.007079,0.012038
0.0497329,1025.78,0.007077,0.012007
0.016293,920.928,0.007076,0.011998
0.0436685,1590.06,0.007076,0.011993
0.0512348,1025.78,0.007077,0.012007
0.0639923,402.705,0.00708,0.01205
0.0044276,508.462,0.007077,0.01202
0.0653475,402.705,0.00708,0.01205
0.0305063,1590.06,0.007076,0.011993
0.078636,405.275,0.007079,0.012043
0.00713283,612.176,0.007077,0.012013
0.00817657,612.176,0.007077,0.012013
0.00940189,712.523,0.007077,0.012007
0.0101534,712.523,0.007077,0.012007
0.0677416,336.785,0.00708,0.012057
0.02447,1151.44,0.007076,0.011991
0.0454936,1296.79,0.007076,0.011999
0.0470472,1296.79,0.007076,0.011999
0.0406463,1590.06,0.007076,0.011993
0.0226636,1151.44,0.007076,0.011991
0.0345247,1772.79,0.007076,0.011991
0.0295972,1437.84,0.007076,0.011996
0.0507199,1025.78,0.007077,0.012007
0.00974029,712.523,0.007077,0.012007
0.0803753,505.337,0.007078,0.012036
0.0467972,1296.79,0.007076,0.011999
0.0258112,1296.79,0.007076,0.011999
0.0800833,505.337,0.007078,0.012036
0.0437173,1590.06,0.007076,0.011993
0.0237221,1151.44,0.007076,0.011991
0.0648912,402.705,0.00708,0.01205
0.0407622,1590.06,0.007076,0.011993
0.0375915,1944.14,0.007076,0.011989
0.0625927,402.705,0.00708,0.01205
0.0483342,1025.78,0.007077,0.012007
0.0285976,1437.84,0.007076,0.011996
0.0688431,336.785,0.00708,0.012057
0.0475422,1296.79,0.007076,0.011999
0.0662022,336.785,0.00708,0.012057
0.0138752,805.801,0.007076,0.012002
0.038038,1944.14,0.007076,0.011989
0.0547217,831.968,0.007077,0.012015
0.0207535,1032.53,0.007076,0.011994
0.0275131,1437.84,0.007076,0.011996
0.00374697,508.462,0.007077,0.01202
0.0268487,1437.84,0.007076,0.011996
0.0571234,652.954,0.007078,0.012026
0.0674873,336.785,0.00708,0.012057
0.0296605,1437.84,0.007076,0.011996
0.0203087,1032.53,0.007076,0.011994
0.0546372,831.968,0.007077,0.012015
0.0117884,712.523,0.007077,0.012007
0.00862594,712.523,0.007077,0.012007
0.0694202,316.24,0.00708,0.012057
0.0239585,1151.44,0.007076,0.011991
0.0370844,1944.14,0.007076,0.011989
0.0785113,405.275,0.007079,0.012043
0.0390541,1944.14,0.007076,0.011989
0.057218,652.954,0.007078,0.012026
0.0189235,920.928,0.007076,0.011998
0.0575451,652.954,0.007078,0.012026
0.0196598,1032.53,0.007076,0.011994
0.0481127,1025.78,0.007077,0.012007
0.0596482,508.778,0.007079,0.012038
0.0400857,1944.14,0.007076,0.011989
0.0266573,1437.84,0.007076,0.011996
0.0693534,316.24,0.00708,0.012057
0.0559883,652.954,0.007078,0.012026
0.080068,505.337,0.007078,0.012036
0.00267531,508.462,0.007077,0.01202
0.0643844,402.705,0.00708,0.01205
0.0617435,508.778,0.007079,0.012038
0.00215218,508.462,0.007077,0.01202
0.0163812,920.928,0.007076,0.011998
0.0696763,316.24,0.00708,0.012057
0.0283305,1437.84,0.007076,0.011996
0.0375573,1944.14,0.007076,0.011989
0.0586456,508.778,0.007079,0.012038
0.0762843,405.275,0.007079,0.012043
0.0198447,1032.53,0.007076,0.011994
0.00981751,712.523,0.007077,0.012007
0.0167834,920.928,0.007076,0.011998
0.071562,316.24,0.00708,0.012057
0.0663243,336.785,0.00708,0.012057
0.0260225,1296.79,0.007076,0.011999
0.0130717,805.801,0.007076,0.012002
0.0231263,1151.44,0.007076,0.011991
0.068254,336.785,0.00708,0.012057
0.041118,1590.06,0.007076,0.011993
0.0570943,652.954,0.007078,0.012026
0.0443746,1296.79,0.007076,0.011999
0.0719084,316.24,0.00708,0.012057
0.0203904,1032.53,0.007076,0.011994
0.0515493,831.968,0.007077,0.012015
0.0476961,1025.78,0.007077,0.012007
0.00974434,712.523,0.007077,0.012007
0.03249,1590.06,0.007076,0.011993
0.0387712,1944.14,0.007076,0.011989
0.0291508,1437.84,0.007076,0.011996
0.0272113,1437.84,0.007076,0.011996
0.0783434,405.275,0.007079,0.012043
0.0301406,1590.06,0.007076,0.011993
0.0679123,336.785,0.00708,0.012057
0.0108364,712.523,0.007077,0.012007
0.0572981,652.954,0.007078,0.012026
0.0787303,405.275,0.007079,0.012043
0.0611484,508.778,0.007079,0.012038
0.063542,402.705,0.00708,0.01205
0.0729437,342.422,0.00708,0.012051
0.0360416,1772.79,0.007076,0.011991
0.0642111,402.705,0.00708,0.01205
0.0276977,1437.84,0.007076,0.011996
0.0376031,1944.14,0.007076,0.011989
0.0221485,1032.53,0.007076,0.011994
0.025652,1296.79,0.007076,0.011999
0.0712764,316.24,0.00708,0.012057
0.0720955,316.24,0.00708,0.012057
0.0518797,831.968,0.007077,0.012015
0.0800737,505.337,0.007078,0.012036
0.038531,1944.14,0.007076,0.011989
0.0398379,1944.14,0.007076,0.011989
0.0406582,1590.06,0.007076,0.011993
0.0388114,1944.14,0.007076,0.011989
0.0305661,1590.06,0.007076,0.011993
0.0373732,1944.14,0.007076,0.011989
0.0132241,805.801,0.007076,0.012002
0.0304423,1590.06,0.007076,0.011993
0.0101893,712.523,0.007077,0.012007
0.0760247,342.422,0.00708,0.012051
0.0132098,805.801,0.007076,0.012002
0.0776511,405.275,0.007079,0.012043
0.0116526,712.523,0.007077,0.012007
0.0564118,652.954,0.007078,0.012026
0.0497776,1025.78,0.007077,0.012007
0.0335005,1772.79,0.007076,0.011991
0.0379148,1944.14,0.007076,0.011989
0.000615973,451.997,0.007078,0.012025
0.0286581,1437.84,0.007076,0.011996
0.0304386,1590.06,0.007076,0.011993
0.0731343,342.422,0.00708,0.012051
0.0258663,1296.79,0.007076,0.011999
0.00261445,508.462,0.007077,0.01202
0.00959375,712.523,0.007077,0.012007
0.0421208,1590.06,0.007076,0.011993
0.0199223,1032.53,0.007076,0.011994
0.000424623,451.997,0.007078,0.012025
0.0565913,652.954,0.007078,0.012026
0.0795751,405.275,0.007079,0.012043
0.0534681,831.968,0.007077,0.012015
0.0474543,1296.79,0.007076,0.011999
0.00251901,508.462,0.007077,0.01202
0.0771129,405.275,0.007079,0.012043
0.0381441,1944.14,0.007076,0.011989
0.0401125,1944.14,0.007076,0.011989
0.0382679,1944.14,0.007076,0.011989
0.00533017,612.176,0.007077,0.012013
0.0791842,405.275,0.007079,0.012043
0.013016,805.801,0.007076,0.012002
0.0207568,1032.53,0.007076,0.011994
0.0537912,831.968,0.007077,0.012015
0.0508634,1025.78,0.007077,0.012007
0.0120691,805.801,0.007076,0.012002
0.0621474,402.705,0.00708,0.01205
0.0478947,1025.78,0.007077,0.012007
0.0608015,508.778,0.007079,0.012038
0.0545644,831.968,0.007077,0.012015
0.0681736,336.785,0.00708,0.012057
0.0560764,652.954,0.007078,0.012026
0.0793332,405.275,0.007079,0.012043
0.0326,1590.06,0.007076,0.011993
0.064673,402.705,0.00708,0.01205
0.0430045,1590.06,0.007076,0.011993
0.0281096,1437.84,0.007076,0.011996
0.0129151,805.801,0.007076,0.012002
0.032272,1590.06,0.007076,0.011993
0.0381373,1944.14,0.007076,0.011989
0.078264,405.275,0.007079,0.012043
0.00305643,508.462,0.007077,0.01202
0.0709686,316.24,0.00708,0.012057
0.0741074,342.422,0.00708,0.012051
0.0406875,1590.06,0.007076,0.011993
0.0470126,1296.79,0.007076,0.011999
0.0273357,1437.84,0.007076,0.011996
0.0588825,508.778,0.007079,0.012038
0.021266,1032.53,0.007076,0.011994
0.0802945,505.337,0.007078,0.012036
0.0116545,712.523,0.007077,0.012007
0.0676417,336.785,0.00708,0.012057
0.0623369,402.705,0.00708,0.01205
0.0434416,1590.06,0.007076,0.011993
0.0369317,1944.14,0.007076,0.011989
0.0596395,508.778,0.007079,0.012038
0.0597184,508.778,0.007079,0.012038
0.0226111,1032.53,0.007076,0.011994
0.0118306,712.523,0.007077,0.012007
0.0347857,1772.79,0.007076,0.011991
0.0759732,342.422,0.00708,0.012051
0.046982,1296.79,0.007076,0.011999
0.0643477,402.705,0.00708,0.01205
0.0193117,1032.53,0.007076,0.011994
0.00159116,508.462,0.007077,0.01202
0.0453503,1296.79,0.007076,0.011999
0.0165051,920.928,0.007076,0.011998
0.0315922,1590.06,0.007076,0.011993
0.0474871,1296.79,0.007076,0.011999
0.04544,1296.79,0.007076,0.011999
0.0252016,1151.44,0.007076,0.011991
0.0531497,831.968,0.007077,0.012015
0.00910439,712.523,0.007077,0.012007
0.0418863,1590.06,0.007076,0.011993
0.0215009,1032.53,0.007076,0.011994
0.0691283,316.24,0.00708,0.012057
0.0215904,2356.79,0.007077,0.012018
0.0271712,2631,0.007077,0.012012
0.0413128,2660.2,0.007076,0.012
0.0208385,2356.79,0.007077,0.012018
0.072412,1140.64,0.00708,0.012056
0.0655077,1332.84,0.007079,0.012046
0.0705138,1140.64,0.00708,0.012056
0.0543059,1807.42,0.007078,0.012027
0.0748748,1139.56,0.00708,0.012058
0.0796877,1212.55,0.00708,0.012058
0.00193003,1828.34,0.007078,0.012033
0.043217,2660.2,0.007076,0.012
0.0686761,1220.65,0.00708,0.012052
0.00677133,1906.49,0.007078,0.01203
0.0695969,1140.64,0.00708,0.012056
0.0135658,2123.61,0.007078,0.012024
0.0663187,1220.65,0.00708,0.012052
8.59314e-05,1740.68,0.007078,0.012036
0.0204396,2356.79,0.007077,0.012018
0.0500039,2054.13,0.007077,0.01202
0.00902176,2003.22,0.007078,0.012027
0.0167581,2243.06,0.007077,0.012021
0.0527672,1807.42,0.007078,0.012027
0.0370522,2883.07,0.007076,0.011997
0.0531335,1807.42,0.007078,0.012027
0.07936,1212.55,0.00708,0.012058
0.0435306,2660.2,0.007076,0.012
0.073423,1139.56,0.00708,0.012058
0.0619551,1454.38,0.007079,0.01204
0.0400356,3161.86,0.007076,0.011993
0.0301595,2751.53,0.007076,0.012003
0.0597005,1454.38,0.007079,0.01204
0.0722415,1140.64,0.00708,0.012056
0.057416,1634.99,0.007078,0.012033
0.0388946,3161.86,0.007076,0.011993
0.0447357,2325.72,0.007077,0.012014
0.0660444,1220.65,0.00708,0.012052
0.0108678,2003.22,0.007078,0.012027
0.0459437,2325.72,0.007077,0.012014
0.0707263,1140.64,0.00708,0.012056
0.0713335,1140.64,0.00708,0.012056
0.0713519,1140.64,0.00708,0.012056
0.0420606,2660.2,0.007076,0.012
0.0674737,1220.65,0.00708,0.012052
0.0761468,1139.56,0.00708,0.012058
0.0407346,2660.2,0.007076,0.012
0.005187,1906.49,0.007078,0.01203
0.0201537,2356.79,0.007077,0.012018
0.051887,1807.42,0.007078,0.012027
0.0712164,1140.64,0.00708,0.012056
0.054886,1807.42,0.007078,0.012027
0.0647496,1332.84,0.007079,0.012046
0.0700553,1140.64,0.00708,0.012056
0.076158,1139.56,0.00708,0.012058
0.0449905,2325.72,0.007077,0.012014
0.00278598,1828.34,0.007078,0.012033
0.0214975,2356.79,0.007077,0.012018
0.0797835,1212.55,0.00708,0.012058
0.00301509,1828.34,0.007078,0.012033
0.0108601,2003.22,0.007078,0.012027
0.00377135,1828.34,0.007078,0.012033
0.0227377,2356.79,0.007077,0.012018
0.0536298,1807.42,0.007078,0.012027
0.012436,2123.61,0.007078,0.012024
0.0710429,1140.64,0.00708,0.012056
0.0222111,2356.79,0.007077,0.012018
0.037644,3161.86,0.007076,0.011993
0.0485557,2054.13,0.007077,0.01202
0.0370054,2883.07,0.007076,0.011997
0.0658592,1220.65,0.00708,0.012052
0.0232125,2486.15,0.007077,0.012015
0.0017432,1828.34,0.007078,0.012033
0.010317,2003.22,0.007078,0.012027
0.00298203,1828.34,0.007078,0.012033
0.0447975,2325.72,0.007077,0.012014
0.013293,2123.61,0.007078,0.012024
0.00596342,1906.49,0.007078,0.01203
0.0142844,2123.61,0.007078,0.012024
0.0734917,1139.56,0.00708,0.012058
0.0260117,2486.15,0.007077,0.012015
0.0761228,1139.56,0.00708,0.012058
0.0155243,2123.61,0.007078,0.012024
0.0415886,2660.2,0.007076,0.012
0.0226459,2356.79,0.007077,0.012018
0.0772744,1212.55,0.00708,0.012058
0.0338957,2883.07,0.007076,0.011997
0.0703073,1140.64,0.00708,0.012056
0.0671134,1220.65,0.00708,0.012052
0.0645829,1332.84,0.007079,0.012046
0.0269124,2631,0.007077,0.012012
0.0627194,1332.84,0.007079,0.012046
0.0179909,2243.06,0.007077,0.012021
0.0343138,2883.07,0.007076,0.011997
0.00945408,2003.22,0.007078,0.012027
0.0577812,1634.99,0.007078,0.012033
0.0576487,1634.99,0.007078,0.012033
0.0779241,1212.55,0.00708,0.012058
0.032577,2751.53,0.007076,0.012003
0.0382474,3161.86,0.007076,0.011993
0.0336446,2883.07,0.007076,0.011997
0.00804076,1906.49,0.007078,0.01203
0.0431694,2660.2,0.007076,0.012
0.044479,2325.72,0.007077,0.012014
0.0737113,1139.56,0.00708,0.012058
0.0535396,1807.42,0.007078,0.012027
0.0708115,1140.64,0.00708,0.012056
0.0619243,1454.38,0.007079,0.01204
0.00430165,1828.34,0.007078,0.012033
0.0213519,2356.79,0.007077,0.012018
0.0796993,1212.55,0.00708,0.012058
0.0212915,2356.79,0.007077,0.012018
0.0579677,1634.99,0.007078,0.012033
0.0281445,2631,0.007077,0.012012
0.0594431,1454.38,0.007079,0.01204
0.0637433,1332.84,0.007079,0.012046
0.0185766,2243.06,0.007077,0.012021
0.062492,1332.84,0.007079,0.012046
0.0710575,1140.64,0.00708,0.012056
0.000671014,1740.68,0.007078,0.012036
0.00162045,1828.34,0.007078,0.012033
0.00945179,2003.22,0.007078,0.012027
0.025804,2486.15,0.007077,0.012015
0.0065857,1906.49,0.007078,0.01203
0.0203521,2356.79,0.007077,0.012018
0.0760666,1139.56,0.00708,0.012058
0.0391412,3161.86,0.007076,0.011993
0.0592114,1454.38,0.007079,0.01204
0.0387422,3161.86,0.007076,0.011993
0.0633985,1332.84,0.007079,0.012046
0.0650688,1332.84,0.007079,0.012046
0.0376899,3161.86,0.007076,0.011993
0.00798628,1906.49,0.007078,0.01203
0.0587754,1454.38,0.007079,0.01204
0.00898405,2003.22,0.007078,0.012027
