-1.000000,3587.164159,3418.643118,3205.335186,3020.577799,2841.630151,2720.631008,2558.251349,2414.000810,2269.527062,2143.574580,1994.236677,1928.886648,1832.030311,1578.141182,1657.479502,1564.095272,1474.157396,-1.000000,1679.630613,1801.102135,1887.210919,1990.787472,2045.786411,2028.936878,2190.194865,2283.184526,2363.455540,2503.228212,2638.088183,2761.142588,2904.302593,3019.441519,3130.919018,3299.849994,3418.659191
-1.000000,3305.003309,3161.531948,2953.120448,2816.184511,2611.693492,2485.145794,2335.636873,2178.159561,2052.765091,1922.111433,1815.154946,1720.939921,1624.787073,1536.889805,1453.643739,1377.301407,1349.018737,-1.000000,1486.614978,1565.411305,1641.890443,1727.799341,1805.953475,1873.032200,1955.411784,2057.013915,2155.531329,2268.467060,2406.050864,2495.689237,2674.515640,2782.408673,2978.625153,3129.836577,3294.242063
-1.000000,3060.560501,2928.803589,2754.131472,2523.589405,2412.768800,2273.494919,2116.727092,1980.150610,1833.750860,1680.673480,1616.953446,1529.559727,1389.046030,1390.301650,1322.184003,1260.687164,1235.111455,-1.000000,1292.481964,1376.094034,1417.580256,1493.475168,1576.336510,1648.715400,1736.910429,1803.293022,1923.289581,1983.004581,2159.617935,2323.230773,2444.831810,2611.289907,2774.871293,2955.255877,3113.161459
-1.000000,2937.902853,2761.884223,2537.011867,2413.834369,2188.353992,2046.950858,1929.806541,1807.447959,1679.044750,1515.356920,1468.372157,1327.658394,1296.809901,1229.023661,1165.040297,1148.672514,1122.931768,-1.000000,1164.701039,1153.003088,1266.367399,1313.856368,1380.231768,1462.275699,1540.275918,1648.876830,1691.246850,1841.740705,1987.003602,2124.734792,2260.763096,2406.361708,2574.589298,2770.503954,2970.392761
-1.000000,2819.291210,2573.820171,2419.461147,2225.943743,2071.754448,1891.417993,1744.763654,1604.937327,1515.643512,1415.733850,1319.372129,1234.144057,1150.563102,1073.594198,1051.878759,1030.252960,1015.380109,-1.000000,1013.701312,1060.029094,1107.248270,1141.289638,1192.269087,1288.607736,1371.146804,1463.735060,1572.151757,1681.783118,1788.221077,1929.285364,2034.456510,2240.110664,2418.958599,2593.925159,2828.297234
-1.000000,2671.364868,2418.482270,2221.767239,2080.504677,1907.649530,1741.484852,1580.746913,1482.238797,1372.173082,1236.131912,1176.926733,1086.132290,1029.294549,967.199640,914.939932,894.111769,870.908791,-1.000000,867.646372,920.856308,967.562765,985.846396,1076.833374,1085.755053,1215.968366,1305.674649,1397.227601,1502.523671,1634.211138,1774.566847,1868.629539,2075.610656,2242.334683,2400.661162,2648.955742
-1.000000,2520.282589,2297.641491,2086.505586,1913.110699,1742.407060,1596.640185,1469.324396,1305.372923,1232.852884,1127.415469,1046.777296,958.905576,909.955413,826.352254,805.274640,791.050294,778.164373,-1.000000,779.795257,794.514023,835.581771,856.500615,933.268321,981.164395,1066.046051,1143.422849,1253.492091,1366.066549,1494.057259,1620.520002,1746.807544,1922.591449,2073.928308,2285.542624,2499.321159
-1.000000,2396.874469,2173.415508,1960.165586,1752.592961,1630.762525,1469.635896,1321.676221,1217.105724,1106.273483,994.095191,930.329961,844.861594,771.025632,747.165467,689.772700,679.553617,649.211303,-1.000000,637.540965,683.726392,708.617471,749.520454,812.908688,868.383643,926.577401,1010.638372,1126.708568,1202.543226,1355.863682,1478.512689,1627.340856,1776.613125,1940.724614,2133.316690,2344.450919
-1.000000,2260.290601,2055.159416,1840.378881,1671.328995,1498.666934,1354.210983,1225.335305,1096.507800,977.745482,902.649174,816.680295,746.502908,642.211006,629.059247,604.748290,556.117598,560.789348,-1.000000,568.527596,585.729532,604.829300,639.125190,703.702805,749.960903,811.474821,858.193661,1002.880269,1115.329371,1216.001479,1331.938234,1492.920530,1645.015878,1811.646341,1984.956665,2200.353332
-1.000000,2143.836902,1907.615384,1740.735998,1556.450797,1400.500930,1233.775465,1100.012610,1000.689892,868.143304,791.654960,717.865100,651.121113,571.871420,540.966236,508.828973,460.081504,470.232067,-1.000000,444.089292,483.396343,510.242785,545.224698,582.938938,643.040998,704.454691,798.739319,901.593535,1005.983031,1102.516534,1249.007719,1354.904329,1495.450117,1695.089877,1875.634367,2074.383485
-1.000000,2050.181929,1829.816659,1621.582993,1456.840653,1293.140094,1139.427067,1018.021396,906.120319,802.312492,706.976119,631.094996,565.279259,495.905438,458.207804,407.894645,391.178689,381.908839,-1.000000,384.331348,399.205221,420.896153,439.186906,515.091533,569.615176,637.957733,722.739938,806.139418,892.917980,1026.633236,1148.401721,1263.880311,1424.946752,1587.430444,1750.659968,1939.829588
-1.000000,1952.158550,1723.040006,1543.338150,1364.040668,1211.688003,1055.135163,932.488065,817.455609,697.772633,629.194868,535.346356,475.939893,425.821504,364.641480,338.470991,319.319843,301.410320,-1.000000,267.821806,314.848005,344.250138,382.103463,432.668161,475.323554,561.695403,640.056752,719.725209,827.472995,932.120022,1050.024305,1184.992055,1285.988175,1476.987556,1620.282887,1833.443265
-1.000000,1865.337593,1646.390965,1445.253009,1273.310152,1131.903822,988.081090,868.391688,747.258255,647.911996,559.342615,484.458316,416.644055,362.418316,315.885621,278.662419,230.674111,236.017756,-1.000000,233.089957,246.359896,283.772976,322.011967,356.090289,426.065472,494.483342,574.786968,638.929731,744.711394,861.018846,953.455547,1103.411803,1209.557682,1376.415270,1561.905990,1746.132400
-1.000000,1787.395014,1565.118885,1381.862551,1201.928859,1042.482059,926.417550,804.792013,694.811182,595.481972,498.926902,427.668596,356.018844,299.134218,256.231440,212.443627,184.528460,156.395910,-1.000000,175.253062,198.663259,223.130267,261.429440,301.649945,359.747559,439.338004,512.694607,598.935946,696.573665,802.499893,917.616179,1043.571827,1176.593797,1311.655642,1468.580414,1655.130753
-1.000000,1699.796171,1482.582397,1313.891930,1147.154823,981.751654,872.857900,753.114348,643.302641,537.858014,455.954903,376.139039,314.619673,257.343772,208.576051,169.604972,142.183289,127.753483,-1.000000,124.837675,149.085634,176.295774,217.360271,266.006664,319.131244,381.970839,455.966172,553.292417,652.091420,751.847396,870.537902,980.592306,1113.004987,1255.725239,1406.354408,1571.211693
-1.000000,1642.620368,1427.450762,1249.670286,1095.627955,943.345417,821.631340,710.576216,604.886271,502.280638,416.747276,336.100278,275.159077,218.195692,172.438260,130.011557,106.009993,84.261243,-1.000000,87.289055,109.222368,135.522378,176.415310,227.214352,286.543891,352.257296,431.152918,520.159271,615.287045,714.685670,830.750389,949.777050,1074.475096,1204.473301,1338.931371,1494.501488
-1.000000,1563.694055,1361.697006,1196.102146,1048.554877,916.658961,785.044980,681.390914,573.595352,475.713367,392.223559,316.719851,249.755849,187.121686,140.914721,102.932691,72.590187,54.236571,-1.000000,57.067918,76.939950,107.005755,153.256886,203.379142,262.451915,330.868836,408.506229,492.880146,589.959388,693.588435,804.855524,917.763066,1043.147824,1160.783880,1284.077410,1421.583677
-1.000000,1462.703225,1277.182720,1151.506767,1021.008394,894.810099,772.437609,661.044883,558.046576,461.531327,377.161907,301.313411,233.253460,176.556121,126.933494,85.409058,51.871879,29.586183,-1.000000,32.365590,58.237719,93.719543,135.868626,187.279765,245.165249,314.829594,392.717100,479.554179,574.888270,680.005122,791.164913,906.669228,1027.138882,1146.958556,1258.516762,1353.663265
-1.000000,1349.212972,1246.207455,1125.652935,1003.892715,881.835249,764.577295,654.103648,551.083507,456.820410,371.612342,295.523872,228.683936,170.795105,121.536632,80.191648,46.280602,18.780622,-1.000000,25.957721,54.534059,89.644854,131.402100,183.656548,242.348730,311.345510,389.188892,476.653479,572.814141,678.778278,789.532658,908.883197,1032.764405,1155.897808,1280.043037,1402.244955
-1.000000,1343.121987,1241.124795,1122.367239,1003.463767,883.328545,768.925330,658.376002,555.294589,462.867041,376.351876,301.168019,234.269274,176.475705,127.214300,86.795633,57.562911,30.210589,-1.000000,35.223455,68.478023,95.270393,138.120663,190.691267,250.850732,320.829557,395.685379,484.049949,580.640609,685.815696,815.070215,923.637819,1050.255691,1186.273290,1340.266874,1518.205037
-1.000000,1397.598770,1274.428790,1149.789359,1018.884520,897.963406,781.749053,674.295526,573.261328,478.557614,397.901805,324.621645,251.140152,192.926948,143.806668,107.813678,79.815106,59.050857,-1.000000,58.970342,85.940068,114.034170,156.510471,209.600009,265.906128,335.048274,413.449083,500.672687,599.122976,705.702277,823.337968,955.698701,1092.154632,1234.034636,1405.962386,1625.733198
-1.000000,1463.824145,1315.693187,1178.561165,1053.053430,925.724118,812.846235,698.472493,596.065503,508.992784,418.056415,344.699005,276.615242,220.724366,184.645726,139.373102,109.707946,91.777173,-1.000000,96.799327,114.148838,146.816056,182.282672,236.168340,300.577406,364.684833,443.586440,528.819681,627.544401,738.712771,860.589915,997.392300,1134.752034,1292.392621,1476.286338,1701.836924
-1.000000,1535.239848,1373.746361,1233.646618,1111.214716,971.293268,848.936091,737.233287,633.689498,541.445238,461.634445,384.766800,323.615582,259.778781,211.741185,186.244272,147.337131,132.007552,-1.000000,139.163816,172.182103,186.821500,220.928516,277.726509,336.618089,410.173080,477.613085,567.721548,669.471456,785.599135,918.860250,1040.038668,1199.608802,1352.147398,1547.200970,1768.593228
-1.000000,1622.500608,1449.210507,1301.997993,1162.160731,1030.841093,901.667946,793.185546,696.093654,594.637629,504.912552,446.741246,322.063759,302.673917,264.606411,221.200178,195.564612,189.979906,-1.000000,200.068164,204.542666,230.248303,269.257028,330.674082,376.124243,447.288503,525.160147,618.840642,720.834666,833.268793,958.010559,1100.459300,1270.024589,1431.111071,1617.502875,1841.741445
-1.000000,1716.868534,1572.247172,1378.133554,1226.520361,1089.673590,961.823887,845.647904,742.692374,664.898712,559.006616,495.699612,415.771786,369.281473,325.904706,282.166897,253.912644,244.475308,-1.000000,267.241949,272.055217,294.003685,327.306080,374.944456,451.934110,510.519906,596.864598,691.168251,780.069247,906.375341,1022.821886,1165.801534,1332.178294,1504.448500,1696.812712,1929.031101
-1.000000,1814.655423,1643.367994,1461.491032,1307.045853,1168.740607,1036.642361,920.740462,813.235679,721.099225,629.348914,551.328029,494.483281,431.821416,384.946917,354.626780,324.715122,311.410663,-1.000000,312.554089,328.942338,363.428059,398.456479,444.868300,501.327479,576.875875,660.012640,757.302110,875.233902,978.486912,1108.980663,1244.860445,1425.956383,1590.096424,1784.389466,2023.840033
-1.000000,1959.213664,1726.729807,1555.211334,1404.860694,1256.333728,1137.546519,1016.056959,911.747955,797.471240,714.619295,629.804648,564.038205,519.342103,477.680152,438.555031,402.171202,400.617321,-1.000000,388.907723,425.583740,443.501527,475.760405,521.979495,595.607658,652.037605,741.377789,851.985807,977.099286,1057.010667,1189.801358,1335.863271,1532.871487,1703.984734,1903.391230,2122.032256
-1.000000,2038.964048,1869.502544,1682.433708,1507.688985,1369.767133,1230.301642,1111.218069,1006.204165,901.209935,800.313646,751.843597,660.940735,619.032028,562.204077,522.253303,498.316193,482.092722,-1.000000,475.980279,496.969150,533.642729,564.104043,615.339692,668.965659,763.311020,837.871357,932.532405,1039.898068,1150.794866,1290.535651,1438.138578,1601.799560,1786.637126,1994.899759,2211.250339
-1.000000,2166.299828,1973.260740,1794.541257,1623.658243,1485.170812,1335.166555,1238.035906,1099.320433,1001.223286,927.436282,823.187510,777.526040,695.202343,651.776064,609.817836,595.578154,609.166349,-1.000000,577.982179,591.550658,627.636159,672.766719,724.711858,766.345255,842.497277,939.138744,1039.882537,1152.117097,1264.749523,1410.819511,1545.975824,1753.979771,1905.079222,2105.307805,2366.512243
-1.000000,2319.419236,2131.350875,1937.738317,1774.444543,1603.358773,1468.303801,1353.477674,1222.384163,1112.840542,1048.756288,952.256624,866.879859,809.840563,761.875221,721.810585,692.476761,673.502981,-1.000000,674.795731,694.336273,718.037180,759.771872,814.535593,883.735536,962.339842,1073.136859,1150.198936,1291.403963,1391.160776,1524.388479,1669.038963,1854.120547,2045.518948,2239.198890,2456.061061
-1.000000,2457.077888,2253.615183,2067.289303,1904.402961,1747.550325,1616.028075,1472.411245,1352.698930,1244.811896,1159.576322,1076.803631,992.294128,941.554707,878.275354,874.150495,804.229037,788.879794,-1.000000,796.237868,832.237440,866.924497,900.706395,941.904416,1041.882678,1069.033549,1177.354436,1263.258424,1379.051592,1513.146039,1653.645066,1808.611185,1989.558856,2228.184453,2368.963504,2601.158432
-1.000000,2622.595448,2439.896714,2223.909257,2055.425401,1904.857895,1769.860999,1650.244634,1504.519155,1394.211357,1301.377308,1244.435605,1161.102274,1139.505941,1012.507881,971.029847,969.091662,904.911425,-1.000000,936.822999,929.369777,952.149351,1003.186177,1050.322457,1129.600561,1229.972737,1299.646281,1444.569558,1530.463673,1649.667732,1821.362402,1949.390882,2128.964924,2317.752450,2510.730170,2723.499091
-1.000000,2800.316146,2605.484429,2440.455572,2233.612552,2067.004847,1964.953368,1805.028887,1665.432583,1561.614537,1481.758017,1381.698029,1286.873599,1233.351296,1158.629789,1129.966167,1080.093906,1061.865480,-1.000000,1025.905261,1043.157500,1076.541131,1180.899777,1184.289906,1259.659495,1347.148150,1465.730144,1556.932516,1674.863111,1834.840040,1960.894222,2113.394578,2282.312598,2465.459352,2693.767061,2878.419622
-1.000000,2960.835136,2752.909475,2579.726176,2415.340875,2249.048267,2137.230130,1992.924268,1858.000116,1777.813957,1639.539341,1549.645964,1531.844341,1412.757578,1334.263219,1270.321997,1210.228400,1174.376104,-1.000000,1163.043768,1169.965574,1209.061616,1262.773985,1330.770522,1422.784734,1506.649721,1601.366920,1719.198866,1850.917887,2031.089418,2153.050706,2290.359669,2472.124395,2640.896527,2834.988795,3028.658814
-1.000000,3125.550310,2922.659895,2757.272166,2597.067450,2458.216111,2300.100148,2193.259992,2048.147474,1936.491978,1892.800609,1750.270111,1663.204478,1599.276386,1506.681133,1480.654444,1383.765143,1305.369836,-1.000000,1278.314808,1309.637741,1341.910003,1435.827490,1499.760623,1574.109773,1680.860530,1777.998340,1894.371372,2027.071132,2167.306079,2337.602854,2530.432737,2652.293692,2883.386536,3015.503051,3206.766147
-1.000000,3285.110303,3121.643220,2914.068696,2805.352033,2664.221271,2545.884410,2387.553232,2275.678453,2216.173561,2054.101849,1989.831984,1913.635613,1827.577832,1754.785082,1679.582262,1645.208744,1475.796136,-1.000000,1362.096447,1460.756432,1508.150586,1576.703012,1671.065925,1758.105013,1899.382484,2018.323927,2169.789850,2244.028430,2382.497184,2526.257400,2691.916580,2874.438889,3077.565504,3245.206775,3339.436414
