2038.231064,1822.862680,1637.018556,1431.050968,1305.470154,1153.097770,1012.709852,916.574866,821.764205,726.531740,655.125790,589.240140,522.827660,479.394837,440.012028,418.521336,406.013921,-1.000000,410.706739,409.705464,447.515425,483.090598,540.442314,584.674550,670.172658,733.700589,816.340842,916.594010,1033.669888,1151.430653,1273.909451,1386.639775,1539.380924,1711.453055,
1963.711979,1746.102521,1546.227282,1377.967109,1220.258131,1082.517980,956.120083,834.326560,725.716996,656.285317,539.323409,505.461258,449.252643,391.552385,363.468568,345.445811,308.555594,-1.000000,325.272884,348.868072,377.865327,394.221407,460.242285,517.840329,590.322688,669.366934,748.783968,825.396342,952.824866,1063.725137,1149.716331,1320.136656,1460.296739,1616.758073,
1882.155073,1667.573695,1465.156277,1292.346503,1148.547225,1011.598011,886.903575,762.542617,675.317728,583.280736,509.205789,434.894847,370.895591,333.024412,300.929910,274.635652,254.935498,-1.000000,256.236931,268.728681,295.998171,343.927727,394.380324,441.418881,521.691126,588.123701,686.362704,778.762935,885.791454,979.889924,1097.096832,1242.402912,1368.010352,1523.582042,
1810.618192,1592.941808,1395.795046,1225.550517,1072.084952,946.355108,823.685589,715.673963,618.241449,530.506053,453.712052,384.290705,320.996137,278.914190,236.414986,213.301886,195.773877,-1.000000,190.705130,209.849845,244.404985,271.157477,332.028265,396.312673,466.181134,538.069674,621.480258,715.297797,818.536202,935.525492,1040.996474,1163.830207,1288.749665,1446.181763,
1759.183851,1527.457289,1330.000118,1159.915663,1019.747620,891.052178,775.339789,665.473049,571.414621,468.746206,403.887380,336.741215,258.769875,224.899079,188.720237,150.984438,142.285816,-1.000000,142.022619,159.801950,190.468651,225.081540,286.911434,348.403023,407.096474,497.409974,582.963310,674.843421,767.879675,886.995184,999.326401,1119.239908,1229.588082,1377.631820,
1681.623789,1462.266038,1269.145075,1108.496472,979.153501,846.617821,736.250188,628.116976,530.885082,444.662314,364.272441,292.216662,236.681051,180.383127,145.300072,115.679929,90.073613,-1.000000,92.562567,121.719508,132.786582,194.624345,246.188907,311.258462,378.031143,459.165497,542.761345,641.405628,743.251148,850.582853,964.190928,1080.165831,1194.820503,1389.113186,
1613.655621,1393.805919,1207.748568,1072.028657,939.634442,818.004660,701.256255,601.269612,500.869931,416.618807,339.134639,269.585408,208.828289,150.637157,108.996940,79.624843,57.318202,-1.000000,61.658849,86.288708,118.742637,165.911334,217.758915,284.237586,354.187494,434.835827,521.776128,617.567836,719.113077,823.621195,933.048337,1053.288251,1164.904633,1377.133018,
1509.508354,1308.075433,1170.028474,1038.181108,915.873702,796.181474,684.154828,582.114560,487.017897,398.153320,321.357138,251.787903,190.939448,137.653290,91.524206,56.725181,27.640520,-1.000000,34.879215,64.669748,104.248064,150.022873,204.834491,268.733858,340.359418,420.102831,507.211092,602.457536,706.763847,815.236875,928.148690,1043.664240,1157.213764,1262.580233,
1370.239421,1253.951549,1139.028959,1019.229284,900.398336,785.461410,676.997535,575.057391,480.878979,394.393219,316.186640,246.308028,184.805888,131.630149,86.638270,49.582493,20.056404,-1.000000,27.151638,59.003024,97.921687,145.036971,200.672895,264.069430,336.225809,416.662749,505.183040,601.669171,705.970526,816.285528,932.356798,1051.967493,1173.492484,1303.401927,
1330.451749,1235.163626,1127.417179,1013.238751,898.838862,786.415727,679.402209,582.129268,485.471755,400.881158,321.064600,252.632120,190.402659,137.730304,93.808422,60.356336,34.505679,-1.000000,44.941428,70.733560,105.873620,151.905278,206.962915,270.229781,342.500055,423.497490,515.021499,611.522618,715.731300,828.210768,948.639414,1076.447099,1219.552058,1370.294857,
1360.410881,1249.169389,1137.729271,1023.963494,912.612489,800.673225,692.476484,595.172180,499.681176,415.087925,338.047925,278.914857,210.174021,156.417795,117.379910,88.486888,68.817228,-1.000000,65.152647,93.667943,126.128165,175.987834,227.455376,287.761015,360.392427,444.045506,531.445516,629.453056,735.547335,852.921621,985.807520,1115.936909,1272.588386,1465.685537,
1432.953181,1293.373776,1170.509281,1058.573347,934.873321,824.114272,718.133757,617.806100,524.738998,440.311412,368.418946,300.545357,239.165524,186.730011,146.084833,116.802121,104.268638,-1.000000,103.122059,123.482774,159.740180,204.431039,259.428522,326.316019,387.572718,469.683777,562.273037,664.406031,768.150104,892.375038,1017.076603,1182.566285,1325.661780,1527.845813,
1493.111951,1343.776708,1222.239115,1106.458516,972.560910,873.945647,753.507780,660.421253,562.673605,477.485784,412.872351,335.582818,281.914009,231.585842,199.814342,160.477101,149.736401,-1.000000,155.559588,167.818239,208.139794,243.240363,301.749119,360.120534,437.221623,516.327714,606.938584,703.012192,808.410582,930.557320,1067.813949,1223.322152,1391.805180,1589.965760,
1570.227461,1421.621716,1278.516076,1145.303834,1030.840154,917.206118,816.095305,702.983912,616.920937,527.894113,450.255861,382.633622,324.803562,300.887824,245.674596,217.897651,203.683035,-1.000000,214.096331,229.094784,264.839018,300.963457,343.281571,405.869477,485.642023,556.201341,655.514656,749.201672,878.023736,989.454259,1128.966659,1284.197370,1453.030883,1654.319328,
1651.666741,1525.495276,1347.732871,1219.800960,1093.805658,968.406135,859.596144,762.061223,691.039185,581.351124,507.837325,441.398809,418.421778,336.736356,317.186615,281.994511,262.025339,-1.000000,265.960242,282.116181,314.394380,351.135556,407.270135,474.717131,532.534561,615.290843,706.232001,819.722435,922.923074,1051.230729,1195.101673,1358.264558,1529.438284,1746.445100,
1754.748052,1593.716659,1446.519170,1287.992844,1159.994254,1046.364235,929.039039,827.697623,734.262449,651.306400,579.186346,518.771757,459.399887,417.552237,370.001273,355.193663,343.213009,-1.000000,345.465878,362.321603,385.026648,420.007699,475.483621,543.872585,624.290754,688.142711,775.554473,884.772924,1001.189672,1138.936232,1267.541397,1424.745769,1609.528829,1807.225711,
1860.933267,1676.489756,1524.150020,1380.082012,1244.805643,1123.000841,1009.172680,907.844619,820.234569,727.985959,655.092840,631.300310,532.014379,488.416945,450.078497,427.058024,421.156435,-1.000000,424.546567,454.497009,469.813567,503.465010,551.896624,616.416213,694.669912,770.091087,854.170475,963.530441,1080.892087,1215.239846,1349.829547,1526.482136,1703.775286,1904.231034,
1982.911990,1790.798175,1622.559302,1460.571152,1348.740503,1225.652626,1108.445859,1001.012365,904.957273,820.201928,746.591853,682.023453,632.153971,589.126862,549.651559,517.783197,513.765322,-1.000000,552.540151,537.665541,568.936016,603.751671,637.808534,699.944233,764.350006,848.565253,943.464816,1049.390127,1166.191131,1305.341176,1447.353538,1622.897345,1782.097121,1987.423943,
2134.415552,1913.725598,1786.312230,1587.744770,1472.879597,1326.988178,1231.087718,1108.211602,1025.651504,941.205267,867.522968,777.520453,742.030950,674.819791,644.267589,618.338571,613.151096,-1.000000,607.015632,641.173895,659.420307,678.528994,730.488647,789.096032,864.265177,948.970106,1071.311911,1151.453940,1269.782793,1402.351341,1564.738651,1704.451042,1884.146727,2084.429893,
2231.127184,2040.881594,1876.125299,1731.396831,1576.980729,1472.448984,1348.111161,1219.165459,1143.405593,1039.999568,969.902412,889.358241,831.207915,789.683972,744.753104,755.653253,711.267147,-1.000000,703.428262,714.469619,743.829723,782.307524,849.662672,914.258714,968.232460,1056.690404,1145.718273,1260.696558,1377.388312,1510.356697,1656.065724,1819.234745,2039.838974,2183.710018,
2536.475715,2173.717162,2009.141078,1845.487350,1707.860732,1583.964272,1454.079507,1349.420551,1275.607758,1162.364506,1097.029589,1012.571687,966.456906,917.988832,875.179761,840.873206,832.259125,-1.000000,816.789908,826.577350,862.855748,906.017078,962.225401,1016.031275,1082.992442,1165.464445,1265.699837,1376.891415,1508.738167,1635.382127,1813.496748,1941.096775,2111.392018,2329.580792,
2576.616192,2321.862599,2144.017438,1986.565445,1851.724426,1729.409270,1615.339303,1494.361961,1410.547410,1318.365442,1227.576218,1161.317890,1088.212807,1034.811245,989.655638,969.135161,930.677964,-1.000000,928.334189,953.115338,965.515331,1024.193992,1058.634860,1139.028480,1203.557813,1288.050068,1393.506084,1532.673984,1638.573409,1774.594894,1944.134791,2077.464343,2277.613891,2448.055104,
2678.957689,2493.204663,2298.219017,2153.360720,2010.881738,1888.959115,1774.492488,1681.273213,1565.056675,1465.614153,1396.670329,1315.280927,1235.458722,1184.225212,1162.500564,1092.122755,1057.683583,-1.000000,1088.944883,1046.036751,1105.023463,1126.706788,1226.496891,1244.175395,1346.514649,1442.133394,1528.692508,1679.154334,1795.569448,1925.771749,2065.514748,2220.983260,2375.439711,2566.899936,
2860.582760,2626.036546,2461.555676,2315.849264,2171.206915,2066.688921,1926.323038,1838.351456,1739.609959,1639.381714,1555.809033,1479.915418,1444.970547,1373.264280,1293.572588,1258.761106,1198.240648,-1.000000,1151.381419,1169.487709,1202.056877,1265.985879,1381.107871,1390.107339,1485.971654,1628.014433,1682.320900,1802.446497,1960.051829,2089.928186,2271.658431,2378.381816,2534.425381,2704.883404,
