energies,initx,inity,initz,tot_dist,dEdx,beta_gamma
1999.72,877.044,-190.683,1166.25,1161.69,0.000192176,19.9011
1995.64,-1053.64,-301.463,-295.15,972.024,0.000192129,19.8625
1995.8,-988.649,-472.875,290.206,970.914,0.000192131,19.8641
1995.86,89.4696,-1092.26,353.232,986.093,0.000192131,19.8646
1995.3,-246.727,-1067.79,-78.9751,940.933,0.000192125,19.8593
1994.33,-946.089,-553.282,948.188,1241.78,0.000192114,19.8501
1993.43,1095.9,-13.5484,466.336,1020.19,0.000192103,19.8416
1.05485,159.477,-13.6577,61.4513,1020.19,0.00393796,2.89652
1994.95,-930.641,578.898,669.486,1099.94,0.000192121,19.8559
1999.75,-234.022,539.246,1100.41,678.749,0.000192176,19.9015
1996.1,-1067.39,248.466,417.488,1004.56,0.000192134,19.8669
1995.24,-1095.65,25.9189,22.865,938.732,0.000192124,19.8588
1995.93,-741.741,-806.811,-9.26397,938.597,0.000192132,19.8652
1993.77,995.242,459.017,-601.147,1070.36,0.000192107,19.8448
1992.86,-458.527,995.443,835.33,1180.39,0.000192097,19.8362
1993.96,-299.863,1054.13,824.979,1175.32,0.00019211,19.8466
1992.24,-644.596,-886.4,988.708,1264.75,0.00019209,19.8303
1995.79,339.497,1042.03,-128.211,944.978,0.000192131,19.864
1995.99,-267.917,-1062.7,255.844,963.774,0.000192133,19.8658
47.1197,-243.977,-1068.48,334.441,963.774,0.000235054,93.2056
36.3438,-199.817,-1077.61,332.064,963.774,0.000268229,72.1161
3.43482,-185.919,-1080.08,316.168,963.774,0.00149259,7.65674
0.0262193,-34.8964,-1095.44,298.578,1849.05,0.0444498,inf
0.0262193,130.307,210.989,433.817,2719.1,0.0444498,inf
1995.58,-1001.55,-444.933,-654.997,1093.59,0.000192128,19.8619
1994.85,1095.51,-32.4162,-8.70237,938.523,0.00019212,19.855
1994.82,606.467,912.892,-940.451,1236.94,0.000192119,19.8548
1995.41,854.204,-686.661,-500.526,1031.91,0.000192126,19.8603
1999.76,-452.963,978.059,-1204.59,1358.44,0.000192176,19.9016
1996.24,1071.04,232.42,56.7052,939.769,0.000192136,19.8682
1999.54,-947.282,-139.64,1178.96,1229.53,0.000192174,19.8995
1999.77,-166.763,-959.699,1182.52,1247.79,0.000192177,19.9017
0.0044625,-55.0968,-174.629,221.573,1247.79,0.0422171,0.132446
1995.64,647.531,884.242,596.446,1068.43,0.000192129,19.8625
1994.01,645.422,885.785,1001.06,1271.62,0.00019211,19.847
0.151236,251.27,278.485,849.575,1271.62,0.0175388,0.824328
0.151236,251.27,278.484,849.575,1271.62,0.0175388,0.824328
0.151236,251.27,278.484,849.575,1271.62,0.0175388,0.824328
