initx_p,inity_p,initz_p,actx_ent,acty_ent,actz_ent,actx_exit,acty_exit,actz_exit,predx_ent,predy_ent,predz_ent,predx_exit,predy_exit,predz_exit
-0.0225233,0.535828,0.844027,-18.9785,221.4,349.514,-130.669,702.435,1127.28,-6.7026,159.86,251.807,-45.2312,1095.07,1724.88
-0.956054,-0.133136,-0.26122,-158.054,-24.8781,-43.2961,-1058.84,-282.756,-296,-158.472,-22.0586,-43.2985,-1085.59,-150.726,-296.595
-0.956054,-0.133136,-0.26122,-1038.85,-349.303,-438.634,-1038.85,-349.303,-438.634,-158.472,-22.0586,-43.2985,-1085.59,-150.726,-296.595
-0.956054,-0.133136,-0.26122,-1048.59,-318.861,-367.443,-1048.59,-318.861,-367.443,-158.472,-22.0586,-43.2985,-1085.59,-150.726,-296.595
-0.240002,-0.943317,0.229242,-36.7205,-155.729,37.6903,-139.479,-1087.03,259.119,-39.4599,-155.058,37.6822,-270.665,-1062.05,258.123
0.597357,0.591823,-0.541212,111.351,114.895,-102.986,664.189,871.786,-705.767,113.67,112.602,-102.979,778.946,771.012,-705.408
0.844721,0.00587146,-0.535175,159.941,4.34614,-101.39,1084.38,158.778,-695.562,159.996,1.10129,-101.366,1095.98,7.11074,-694.356
-0.98537,-0.0519601,0.162318,-159.608,-11.1864,26.315,-1078.9,-192.649,180.152,-159.779,-8.41611,26.3199,-1094.5,-57.2801,180.291
0.154314,-0.409069,0.899361,131.646,-281.976,640.576,248.081,-465.268,1087.51,56.4531,-149.71,329.129,385.921,-1025.81,2254.53
-0.746275,0.658747,0.0955268,-121.756,103.805,15.3548,-902.865,621.216,105.626,-119.947,105.891,15.3545,-821.39,725.627,105.178
0.941325,-0.306084,0.142196,152.992,-46.8355,22.9848,1074.52,-215.835,157.886,152.155,-49.485,22.985,1042.15,-339.324,157.447
-0.425412,0.54158,-0.725063,-108.57,130.949,-179.065,-813.735,734.116,-1159.21,-98.8244,125.832,-168.452,-676.529,862.279,-1153.9
-0.983992,0.138225,-0.112489,-158.803,19.5354,-18.1084,-1095.77,22.1564,-125.313,-158.443,22.2663,-18.1133,-1085.28,152.889,-124.076
0.437137,-0.274587,0.856454,204.122,-114.877,388.816,612.779,-274.949,1118.2,135.478,-85.1213,265.452,927.649,-583.681,1818.35
-0.994883,-0.100383,-0.0114337,-158.893,-18.7916,-1.83268,-1070.4,-235.411,-14.1376,-159.193,-16.0532,-1.82951,-1090.51,-109.6,-12.5321
0.972424,0.139631,-0.186799,157.956,25.4952,-30.4257,1058.02,285.858,-211.09,158.377,22.7321,-30.4234,1084.93,155.346,-208.4
0.843011,0.494337,-0.212045,136.585,83.3341,-34.7167,873.328,662.153,-237.432,138.025,80.9263,-34.7166,945.661,554.022,-237.809
-0.812207,-0.576508,0.0892084,-128.865,-94.8351,14.3409,-813.335,-734.588,97.2025,-130.479,-92.6031,14.3305,-893.991,-634.032,98.1638
0.319223,0.94722,-0.0295246,48.488,152.476,-4.72858,228.237,1071.88,-33.8648,51.1066,151.618,-4.72599,350.427,1038.47,-32.3731
-0.203162,-0.919436,0.336695,-31.672,-156.834,57.2178,-99.9832,-1091.37,392.442,-34.531,-156.229,57.2116,-236.916,-1070.09,391.899
-0.398878,-0.316112,-0.860796,-179.639,-157.673,-404.498,-453.58,-475.262,-1115.07,-125.407,-99.3629,-270.61,-859.487,-680.072,-1853.68
-0.574349,0.691359,0.438344,-104.556,121.112,78.0401,-802.993,745.887,534.172,-102.234,123.078,78.0312,-699.991,843.344,534.514
-0.807132,-0.509841,0.297656,-133.719,-87.8591,49.8906,-848.937,-693.18,344.197,-135.278,-85.4396,49.8862,-926.857,-584.937,341.72
-0.977447,-0.0387564,0.207594,-159.74,-9.11708,33.9563,-1082.46,-171.537,230.769,-159.875,-6.32979,33.9548,-1095.16,-42.9854,232.591
0.322547,-0.943611,0.0745717,54.3357,-150.491,11.9569,473.848,-988.227,84.1253,51.743,-151.402,11.9648,354.092,-1037.22,81.9587
-0.282141,-0.659142,-0.697085,-60.884,-152.45,-159.617,-260.833,-1064.47,-1070.34,-62.9731,-147.086,-155.559,-431.835,-1007.34,-1065.58
0.0884914,-0.713503,-0.695042,24.0848,-161.986,-158.339,308.86,-1051.55,-1064.44,19.6803,-158.785,-154.675,134.305,-1087.74,-1059.53
-0.75586,-0.616006,0.221836,-122.228,-103.249,36.4054,-761.909,-787.837,246.226,-124.034,-101.072,36.4007,-849.869,-692.054,249.345
0.257815,0.845489,-0.467633,43.6971,153.917,-84.652,178.89,1081.29,-585.303,46.6773,153.04,-84.6468,320.135,1048.2,-579.831
0.301594,-0.272203,-0.913754,297.861,-220.113,-834.132,392.094,-272.83,-1076.95,118.761,-107.218,-359.863,812.912,-735.112,-2465.06
-0.884251,-0.0695904,0.461797,-159.234,-15.6402,83.3059,-1072.27,-226.424,571.69,-159.508,-12.5429,83.3019,-1092.66,-85.5076,570.618
-0.486567,-0.850312,0.200555,-77.0279,-140.238,32.756,-425.553,-1009.92,223.546,-79.4733,-138.867,32.7544,-544.716,-951.052,224.367
-0.543774,-0.657173,-0.521952,-99.5068,-125.293,-97.9124,-576.248,-932.218,-670.779,-102.009,-123.265,-97.9071,-699.09,-844.091,-670.663
0.144289,0.390761,-0.909113,90.8013,335.735,-760.307,110.828,480.917,-1080.37,55.4432,150.087,-349.197,380.61,1027.79,-2392
-0.979393,-0.113254,0.16722,-158.598,-21.1356,27.1407,-1065.65,-255.74,185.985,-158.942,-18.3702,27.1373,-1088.79,-125.467,185.891
0.392696,-0.165374,-0.904677,313.475,-102.275,-701.234,490.315,-135.666,-1083.6,147.449,-62.1181,-339.708,1009.7,-426.3,-2327
-0.364392,-0.271986,0.890641,-218.479,-187.375,564.131,-398.562,-388.513,1093.75,-128.233,-95.689,313.395,-878.875,-654.824,2146.75
0.816477,-0.159471,-0.554918,157.632,-27.4281,-106.711,1094.31,-60.8191,-732.733,157.031,-30.6818,-106.727,1075.58,-210.602,-731.08
-0.181139,-0.603921,-0.776188,-47.5835,-178.816,-227.92,-122.685,-944.442,-1177.86,-45.9809,-153.251,-196.971,-315.525,-1049.6,-1349.25
0.611497,-0.773656,0.165915,101.376,-123.785,26.9217,777.758,-772.103,183.887,99.2074,-125.53,26.9195,679.28,-860.113,184.399
-0.266983,0.938888,-0.217277,-46.4409,153.112,-35.62,-421.526,1011.7,-245.896,-43.7537,153.901,-35.6152,-299.353,1054.33,-243.964
0.00521651,0.942954,-0.332882,-2.0184,159.987,-56.4776,-130.782,1088.1,-385.992,0.894802,159.997,-56.4823,6.51737,1095.98,-386.904
0.00521651,0.942954,-0.332882,-2.40295,159.982,-55.7245,-2.40295,159.982,-55.7245,0.894802,159.997,-56.4823,6.51737,1095.98,-386.904
0.123852,0.582439,0.803384,34.0465,193.401,264.999,47.3608,853.229,1157.07,33.2939,156.498,215.869,228.664,1071.88,1478.7
0.693818,0.515843,0.502516,126.493,97.9777,93.0118,782.178,767.713,638.514,128.407,95.4552,92.9973,879.839,653.529,637.032
0.745545,-0.593942,-0.302315,126.909,-97.4377,-50.7464,936.886,-568.717,-345.295,125.137,-99.7032,-50.7449,856.949,-683.267,-347.603
-0.571952,-0.671504,-0.471118,-101.366,-123.794,-85.4657,-596.061,-919.713,-588.451,-103.755,-121.798,-85.4569,-711.038,-834.051,-585.38
0.463431,0.223853,-0.857392,206.547,112.532,-392.041,555.978,371.703,-1117.59,144.08,69.5761,-266.549,987.26,475.956,-1825.86
0.887401,0.196794,0.416882,155.526,37.5718,73.3782,1030.74,372.404,506.612,156.207,34.631,73.3817,1070.11,236.829,502.665
-0.710335,-0.0809547,0.699193,-163.007,-22.6393,160.969,-1053.93,-300.719,1076.86,-158.972,-18.1048,156.477,-1089.02,-123.509,1071.87
-0.116185,0.78011,-0.61476,-26.9951,157.706,-124.743,-322.95,1047.28,-855.823,-23.558,158.256,-124.711,-160.914,1084.12,-854.272
-0.377995,0.183871,-0.907365,-317.132,121.787,-733.865,-473.618,160.115,-1081.69,-143.871,70.0082,-345.38,-985.135,480.339,-2365.86
-0.197453,-0.891675,-0.407343,-31.6502,-156.838,-71.3627,-94.9015,-1091.88,-490.173,-34.6023,-156.214,-71.3638,-237.417,-1069.98,-488.842
0.835183,0.0118168,0.549844,159.904,5.54208,105.355,1082.76,169.577,726.755,159.984,2.25265,105.326,1095.9,14.9927,721.481
-0.456814,-0.0395814,-0.888681,-279.969,-43.0357,-549.196,-550.382,-122.04,-1095.29,-159.404,-13.7919,-310.1,-1091.99,-93.6794,-2124.19
0.601625,-0.53122,0.596535,122.055,-103.453,119.007,918.942,-597.205,820.004,119.929,-105.91,118.922,821.215,-725.825,814.618
0.536515,-0.6333,-0.557748,105.906,-119.933,-107.519,818.986,-728.334,-741.156,103.415,-122.088,-107.516,708.056,-836.584,-736.487
-0.906887,-0.410351,-0.0957536,-144.618,-68.4522,-15.3902,-938.097,-566.606,-104.162,-145.775,-65.9509,-15.3913,-998.713,-451.429,-105.43
-0.566977,-0.613645,0.549524,-106.154,-119.714,105.236,-624.809,-900.399,723.45,-108.588,-117.51,105.238,-744.151,-804.646,720.879
0.962242,0.10652,0.250489,158.693,20.4115,41.3999,1066.24,253.591,281.81,159.03,17.595,41.398,1089.39,120.15,283.577
-0.943312,0.294534,-0.153012,-153.533,45.0307,-24.778,-1077.5,200.473,-169.407,-152.726,47.6958,-24.7736,-1046.06,327.069,-169.699
-0.561993,-0.275167,0.78003,-164.741,-87.2724,232.47,-765.437,-542.285,1174.83,-143.706,-70.346,199.451,-984.643,-481.345,1366.24
-0.667651,0.629512,-0.397437,-118.446,107.567,-69.29,-887.794,642.569,-475.994,-116.406,109.77,-69.2981,-797.11,752.218,-474.692
-0.463008,-0.176602,0.868582,-227.445,-101.15,436.885,-552.971,-303.085,1109.48,-149.501,-57.0033,280.445,-1024.35,-389.783,1921.05
-0.918089,-0.271368,-0.288916,-152.603,-48.0866,-48.2875,-1005.33,-436.44,-333.163,-153.44,-45.3438,-48.2858,-1051.17,-310.238,-330.758
0.0213782,0.831866,0.554565,0.799479,159.998,106.624,-127.392,1088.52,730.293,4.12147,159.947,106.629,28.6716,1095.62,730.41
0.860313,-0.0299908,-0.508883,159.982,-2.39999,-94.5874,1090.57,108.535,-646.918,159.902,-5.58487,-94.584,1095.32,-38.6811,-647.9
-0.287578,-0.289526,-0.912948,-231.998,-283.49,-820.893,-292.836,-380.588,-1077.52,-112.771,-113.502,-357.952,-773.114,-776.86,-2451.97
-0.992063,0.0819945,-0.0953311,-159.659,10.434,-15.3247,-1095.2,-41.2408,-107.69,-159.456,13.1883,-15.3228,-1092.24,90.706,-104.961
0.528573,-0.267149,-0.805756,179.369,-82.7322,-268.778,804.278,-261.708,-1155.21,142.791,-72.186,-217.681,977.837,-495.026,-1491.11
0.145284,0.602377,0.784879,38.1787,184.39,238.591,70.5885,917.405,1171.01,37.5281,155.537,202.664,257.641,1065.29,1388.25
0.240341,0.702257,-0.670127,48.3174,152.53,-144.466,190.447,1079.27,-993.594,51.82,151.376,-144.454,355.433,1036.77,-989.51
0.39552,0.396976,0.828236,142.471,154.948,311.178,456.437,617.429,1138.65,112.941,113.333,236.478,774.106,775.871,1619.88
0.738666,-0.363667,-0.567555,144.978,-67.6868,-110.293,1041.81,-340.111,-757.61,143.541,-70.6818,-110.294,983.061,-484.569,-755.513
0.246674,0.966639,-0.0690038,36.9024,155.686,-11.0579,142.201,1086.65,-76.7499,39.5711,155.029,-11.067,271.417,1061.86,-75.8089
-0.960673,-0.277383,0.0128661,-152.936,-47.0159,2.05987,-1010.07,-425.404,13.0899,-153.723,-44.3762,2.05874,-1053.1,-303.625,14.1024
0.484249,-0.344372,-0.804307,164.326,-108.301,-266.406,760.728,-380.828,-1156.25,130.382,-92.7395,-216.571,892.758,-635.767,-1483.51
0.758647,-0.221927,-0.612538,154.501,-41.5868,-124.001,1086.18,-146.009,-854.148,153.561,-44.9333,-123.989,1051.76,-308.237,-849.324
-0.799839,0.540876,-0.260214,-134.106,87.2679,-43.1149,-975.116,500.243,-297.823,-132.535,89.6355,-43.1197,-907.651,614.317,-295.37
-0.306244,0.712183,-0.631672,-66.4338,145.556,-130.372,-582.072,928.642,-895.993,-63.1945,146.991,-130.37,-432.449,1007.08,-893.036
0.834158,0.304664,0.459739,149.204,57.7772,82.8369,972.081,506.074,570.964,150.293,54.8814,82.8309,1029.65,375.551,567.392
0.964804,0.257334,-0.0541577,153.866,43.8775,-8.68282,1018.31,405.077,-58.0564,154.598,41.2252,-8.67797,1059.09,282.038,-59.4441
0.797008,0.404497,0.448508,141.262,75.1342,80.2953,904.222,619.223,553.438,142.681,72.4021,80.2897,977.552,495.589,549.985
-0.354739,-0.880411,-0.314702,-57.1093,-149.461,-53.044,-282.073,-1059.08,-365.809,-59.8053,-148.403,-53.0477,-410.024,-1016.41,-363.377
-0.354739,-0.880411,-0.314702,-57.3694,-149.361,-51.0177,-57.3694,-149.361,-51.0177,-59.8053,-148.403,-53.0477,-410.024,-1016.41,-363.377
0.442117,0.203991,-0.873453,225.753,119.943,-458.853,518.161,330.281,-1106.05,145.289,67.0153,-287.02,995.546,458.372,-1966.09
-0.675788,-0.408231,-0.613725,-135.121,-85.6868,-124.374,-840.378,-703.539,-850.121,-136.958,-82.72,-124.374,-938.4,-566.235,-851.963
-0.228407,0.767093,-0.599499,-48.9151,152.339,-119.842,-462.468,993.614,-818.684,-45.649,153.35,-119.843,-312.258,1050.58,-820.927
-0.710642,0.67126,0.210709,-118.215,107.82,34.4866,-878.513,655.219,236.08,-116.308,109.875,34.4878,-796.451,752.916,236.241
0.567253,-0.746945,-0.346841,99.0756,-125.635,-59.1714,765.353,-784.437,-403.754,96.7596,-127.427,-59.1674,662.492,-873.109,-405.296
-0.566126,-0.792967,0.225177,-90.6686,-131.83,36.981,-525.643,-961.677,252.97,-92.9755,-130.214,36.9781,-637.187,-891.744,253.3
-0.868433,-0.366138,-0.334316,-146.28,-64.8245,-56.7594,-949.546,-547.243,-390.862,-147.436,-62.1497,-56.7563,-1010.09,-425.367,-388.781
0.0596122,-0.807723,0.586541,15.1415,-159.282,115.885,239.299,-1069.48,799.021,11.7652,-159.567,115.871,80.141,-1093.07,793.719
-0.776359,-0.630075,-0.0165176,-122.491,-102.937,-2.64365,-763.577,-786.234,-15.8843,-124.24,-100.819,-2.64318,-851.275,-690.324,-18.1058
-0.465624,0.733429,0.495254,-88.4063,133.358,91.2231,-705.611,838.573,624.587,-85.7465,135.083,91.2125,-587.008,925.547,624.806
0.521215,0.628107,0.577768,99.5611,125.25,113.275,568.775,936.794,778.889,102.183,123.121,113.26,700.295,843.091,775.832
-0.529821,0.125039,0.838841,-214.327,40.9828,336.424,-728.432,63.7958,1130.83,-155.718,36.7671,246.548,-1066.52,252.509,1688.85
-0.881069,0.366912,0.298484,-148.78,58.8589,50.0441,-1054.99,296.881,344.239,-147.701,61.5188,50.0385,-1011.6,421.757,342.764
-0.721717,-0.48999,0.488911,-130.587,-92.4505,89.6755,-814.32,-733.507,611.885,-132.38,-89.8634,89.6741,-907.041,-615.217,614.268
0.653914,0.278296,0.703525,150.565,68.5395,163.781,923.888,589.517,1087.32,147.227,62.6437,158.391,1008.71,428.636,1084.98
0.885187,-0.34229,-0.315089,150.246,-55.0095,-53.1347,1062.78,-267.433,-364.726,149.228,-57.7147,-53.12,1022.07,-395.705,-363.872
-0.0259564,-0.99516,-0.0947822,-1.42348,-159.994,-15.2353,104.789,-1090.93,-104.029,-4.18097,-159.945,-15.2337,-29.007,-1095.62,-104.351
0.838434,-0.539321,0.0784948,136.014,-84.2631,12.6128,979.383,-491.93,90.3078,134.56,-86.5662,12.598,921.535,-593.287,86.2966
0.158755,0.628053,-0.761804,38.9328,175.87,-211.855,81.1502,1003.84,-1189.53,39.2241,155.118,-188.156,269.233,1062.42,-1288.87
-0.754965,-0.029985,-0.655079,-159.689,-9.96837,-138.732,-1075.1,-212.939,-957.934,-159.874,-6.33764,-138.722,-1095.16,-42.929,-950.244
-0.836389,0.343167,-0.427421,-149.145,57.9298,-75.6588,-1058.54,284.031,-518.271,-148.021,60.7434,-75.6454,-1013.79,416.467,-518.171
0.924765,-0.371203,-0.0837792,149.488,-57.0389,-13.4457,1057.58,-287.596,-91.4493,148.481,-59.6105,-13.452,1016.96,-408.672,-92.146
0.392855,0.730021,0.559227,72.8966,142.429,107.944,379.229,1028.29,737.869,75.8308,140.889,107.931,519.829,964.88,739.326
-0.512237,0.0363188,-0.858076,-235.831,5.10936,-394.244,-665.005,-45.6133,-1117.14,-159.598,11.3337,-267.354,-1093.2,78.3466,-1831.37
0.686879,-0.613671,-0.389365,121.281,-104.36,-67.6495,903.489,-620.336,-466.123,119.31,-106.607,-67.6359,817.009,-730.556,-463.306
-0.894005,-0.333422,-0.299307,-148.888,-58.5857,-50.1972,-972.21,-505.953,-347.073,-149.917,-55.9017,-50.1899,-1027.06,-382.568,-343.801
-0.835263,0.522782,-0.170392,-137.081,82.5162,-27.6638,-991.971,466.023,-191.229,-135.621,84.8944,-27.6674,-928.804,581.841,-189.521
0.730611,-0.545887,-0.41014,129.953,-93.3387,-71.9669,955.044,-537.647,-493.826,128.168,-95.7754,-71.9525,877.712,-656.383,-492.875
0.605632,0.793148,0.06423,94.9079,128.812,10.298,558.677,942.807,69.492,97.109,127.161,10.2981,665.488,870.828,70.5417
-0.124437,-0.916679,0.379756,-18.5947,-158.916,65.6735,-7.89796,-1095.97,451.645,-21.532,-158.545,65.6814,-147.886,-1085.98,449.918
0.618169,0.763535,0.186762,98.4905,126.094,30.4253,580.542,929.529,208.564,100.686,124.348,30.4172,689.987,851.548,208.358
0.897829,0.428358,-0.102039,143.199,71.373,-16.412,927.01,584.598,-113.804,144.41,68.8886,-16.412,989.369,471.555,-112.422
-0.318325,0.760006,-0.566622,-64.8649,146.262,-110.035,-563.58,939.975,-761.562,-61.8021,147.582,-110.027,-422.935,1011.11,-753.682
0.631675,0.119511,0.765966,177.224,39.0979,216.297,929.57,342.044,1185.97,157.214,29.7299,190.634,1077.02,203.09,1305.84
-0.831493,-0.534201,-0.152475,-133.093,-88.8045,-24.6723,-845.686,-697.073,-172.86,-134.618,-86.4755,-24.6846,-922.333,-592.046,-169.089
0.57679,0.674809,-0.460375,101.59,123.61,-82.9804,592.829,921.749,-569.206,103.966,121.618,-82.9762,712.482,832.818,-568.387
-0.0162608,0.991528,0.128869,-5.38306,159.909,20.7963,-146.727,1086.1,142.152,-2.6144,159.979,20.7923,-17.5398,1095.86,142.428
-0.364046,0.518292,0.773851,-110.551,147.27,225.001,-674.106,685.876,1179.84,-91.9526,130.938,195.488,-629.402,897.256,1339.1
-0.125126,0.412584,0.902285,-117.292,298.532,671.827,-212.57,471.562,1085.4,-46.415,153.12,334.846,-317.13,1049.12,2293.69
0.0754543,-0.522247,-0.849449,42.8179,-223.181,-365.996,195.293,-667.037,-1123.16,22.8621,-158.358,-257.57,155.919,-1084.85,-1764.35
-0.0749575,0.46069,0.88439,-61.0745,267.583,520.435,-167.606,553.084,1098.28,-25.6759,157.926,303.166,-175.106,1081.92,2076.69
0.96868,-0.149866,-0.19799,158.522,-21.7004,-32.3282,1095.28,-38.0606,-223.011,158.117,-24.472,-32.3182,1083.05,-168.002,-221.38
-0.869137,-0.342901,0.356399,-147.731,-61.4453,61.0284,-960.089,-528.593,415.727,-148.839,-58.7109,61.0315,-1019.69,-401.806,418.066
0.743206,0.602624,-0.290671,122.457,102.977,-48.6023,760.438,789.21,-334.585,124.285,100.763,-48.606,851.593,689.932,-332.951
0.31793,0.941064,-0.115407,48.5969,152.441,-18.5909,228.501,1071.9,-130.761,51.2196,151.58,-18.5894,351.203,1038.21,-127.337
-0.245372,0.706847,0.663445,-55.9155,149.911,141.896,-519.615,964.919,975.784,-52.4588,151.156,141.871,-358.881,1035.58,971.814
0.822348,-0.194476,0.534717,156.42,-33.6548,101.242,1091.39,-100.388,692.375,155.703,-36.8331,101.244,1066.46,-252.728,693.525
0.420085,0.568613,0.707253,95.4181,136.057,166.234,496.564,977.035,1101.15,95.0846,128.681,160.066,651.746,881.16,1096.45
-0.845803,-0.280729,-0.453662,-150.854,-53.3211,-81.4493,-983.948,-482.581,-559.317,-151.857,-50.392,-81.4498,-1040.35,-344.795,-557.931
0.710697,-0.0801459,0.698918,163.887,-14.4117,160.801,1094.44,57.1684,1075.91,158.991,-17.9424,156.357,1089.03,-123.413,1071.04
-0.663221,-0.663437,0.346395,-111.034,-115.202,59.0783,-671.804,-865.933,404.701,-113.126,-113.149,59.0809,-775.186,-774.792,404.704
-0.887716,0.452369,0.0855746,-143.783,70.1885,13.7593,-1027.69,380.639,96.4323,-142.553,72.6536,13.7424,-976.323,498.005,94.1351
0.542219,-0.524828,-0.656167,117.451,-108.652,-139.124,895.53,-631.796,-961.158,114.957,-111.287,-139.126,787.121,-762.664,-953.012
0.301649,0.323004,-0.897037,190.876,237.072,-618.233,311.766,435.069,-1089.2,109.221,116.922,-324.753,748.766,800.354,-2224.56
0.441444,0.615979,-0.652454,90.1028,132.218,-137.869,495.397,977.606,-951.153,93.2118,130.044,-137.752,638.893,890.523,-943.605
-0.327182,0.301438,-0.895593,-235.054,186.991,-605.137,-441.48,311.198,-1090.26,-117.658,108.428,-322.102,-805.399,743.336,-2206.4
-0.549791,-0.821743,0.149895,-86.655,-134.502,24.2525,-497.402,-976.61,164.398,-88.9795,-132.976,24.2573,-609.817,-910.681,166.162
-0.499538,0.862599,-0.0799018,-82.5498,137.06,-12.8268,-656.944,877.261,-86.7916,-80.1746,138.463,-12.8253,-548.878,948.656,-87.8533
-0.160847,0.419119,0.89357,-124.731,267.441,587.925,-260.394,480.777,1091.67,-57.3083,149.385,318.475,-391.801,1023.58,2181.56
-0.421272,0.891118,0.168639,-70.8703,143.448,27.3679,-581.225,929.183,187.108,-68.3746,144.654,27.3742,-468.03,991.042,187.514
0.481826,-0.57089,-0.664777,105.971,-119.876,-142.393,830.69,-714.916,-981.207,103.187,-122.28,-142.381,706.458,-837.934,-975.308
-0.762215,-0.624284,0.171164,-122,-103.518,27.7829,-759.074,-790.466,188.973,-123.787,-101.374,27.7965,-848.176,-694.128,190.406
-0.512907,0.099202,-0.852693,-227.971,33.048,-376.147,-683.738,34.631,-1120.96,-157.085,30.3999,-261.156,-1075.9,208.927,-1788.92
-0.0885093,-0.985978,0.141468,-11.5567,-159.582,22.8568,31.1764,-1095.47,157.951,-14.3145,-159.358,22.8648,-98.4227,-1091.57,156.624
-0.0948842,-0.994307,-0.0484816,-12.4669,-159.514,-7.76743,24.9096,-1095.67,-52.4861,-15.2084,-159.276,-7.76618,-104.542,-1091,-53.1984
-0.37607,0.830542,0.410818,-68.7139,144.494,72.0979,-577.817,931.305,495.936,-65.9885,145.758,72.0957,-451.656,998.611,493.856
-0.37607,0.830542,0.410818,-628.111,898.161,821.434,-628.111,898.161,821.434,-65.9885,145.758,72.0957,-451.656,998.611,493.856
-0.37607,0.830542,0.410818,-659.672,875.242,794.229,-659.672,875.242,794.229,-65.9885,145.758,72.0957,-451.656,998.611,493.856
-0.37607,0.830542,0.410818,-661.663,873.738,795.975,-661.663,873.738,795.975,-65.9885,145.758,72.0957,-451.656,998.611,493.856
-0.32174,-0.911274,0.257029,-50.5821,-151.794,42.5615,-234.867,-1070.45,291.543,-53.2769,-150.869,42.5544,-365.303,-1033.33,291.498
0.853308,-0.208404,0.477947,156.141,-34.9277,87.0632,1089.61,-117.46,601.845,155.429,-37.9713,87.059,1064.59,-260.508,596.354
-0.650622,0.0608754,0.756958,-178.28,11.4452,207.011,-1022.4,-77.2551,1193.37,-159.303,14.9192,185.341,-1091.17,102.754,1269.58
-0.985682,0.131074,0.106069,-158.943,18.3579,17.0716,-1095.82,13.6059,112.979,-158.603,21.0999,17.0674,-1086.38,144.899,116.911
-0.923526,0.0883154,-0.373229,-159.528,12.281,-64.377,-1095.38,-35.8229,-438.885,-159.272,15.2409,-64.3679,-1090.98,104.792,-440.92
-0.0115026,0.540856,0.841036,-14.263,219.43,341.93,-118.901,714.044,1129.31,-3.38515,159.964,248.745,-22.5121,1095.77,1703.91
-0.229856,-0.533898,-0.813707,-72.8311,-188.091,-282.417,-206.002,-790.981,-1149.19,-63.284,-146.953,-223.979,-434.074,-1006.38,-1534.25
-0.301936,-0.415983,0.857784,-128.882,-197.173,393.172,-313.508,-589.485,1117.36,-94.0002,-129.476,267.009,-644.477,-886.49,1829.01
-0.76146,0.578384,-0.292662,-129.124,94.4833,-48.9746,-947.333,551.098,-334.87,-127.406,96.7864,-48.9699,-872.502,663.292,-335.444
-0.44312,0.896007,0.0285633,-73.3738,142.184,4.57743,-599.296,917.574,32.091,-70.9199,143.424,4.572,-485.473,982.615,31.3182
-0.74307,0.637172,-0.204592,-123.259,102.015,-33.4341,-913.043,606.224,-229.654,-121.454,104.158,-33.4422,-831.719,713.764,-229.079
0.956062,0.0749994,-0.283408,159.261,15.3591,-47.2992,1073.6,220.231,-326.125,159.511,12.5035,-47.2839,1092.68,85.2683,-323.895
-0.668888,0.158461,-0.726277,-166.804,34.883,-180.075,-1093.88,67.3143,-1163.8,-155.688,36.8963,-169.049,-1066.34,253.258,-1157.98
0.781271,0.580035,-0.230599,126.77,97.6179,-37.9215,795.958,753.369,-258.209,128.471,95.3685,-37.9177,880.252,652.972,-259.736
0.245554,0.9677,0.0571049,36.6897,155.737,9.15197,142.358,1086.68,64.1576,39.3617,155.083,9.15172,269.983,1062.23,62.6893
0.0254123,0.993077,0.114682,1.33505,159.994,18.4726,-104.326,1090.94,127.629,4.10216,159.947,18.4711,28.468,1095.63,126.527
0.0254123,0.993077,0.114682,-147.6,1086.02,221.319,-147.6,1086.02,221.319,4.10216,159.947,18.4711,28.468,1095.63,126.527
0.0254123,0.993077,0.114682,-137.33,-296.439,-691.311,-137.33,-296.439,-691.311,4.10216,159.947,18.4711,28.468,1095.63,126.527
0.0254123,0.993077,0.114682,-235.102,1070.49,176.704,-235.102,1070.49,176.704,4.10216,159.947,18.4711,28.468,1095.63,126.527
0.0254123,0.993077,0.114682,-235.117,1070.48,176.619,-235.117,1070.48,176.619,4.10216,159.947,18.4711,28.468,1095.63,126.527
0.939755,0.206824,0.272184,155.625,37.1587,45.2509,1033.93,363.458,312.725,156.262,34.3809,45.2582,1070.48,235.138,310.019
-0.169085,-0.604698,0.7783,-44.3488,-180.384,230.264,-104.994,-939.195,1176.34,-43.1003,-154.086,198.327,-295.798,-1055.33,1358.54
0.0381868,-0.834918,0.549048,10.5739,-159.65,105.112,203.401,-1076.93,724.172,7.29939,-159.833,105.107,49.5636,-1094.88,719.984
-0.789096,0.412648,-0.455026,-143.183,71.4056,-81.7729,-1029.62,375.612,-562.808,-141.779,74.1531,-81.7586,-970.996,508.313,-560.046
-0.545447,0.562831,-0.621055,-113.832,112.438,-126.838,-872.879,662.704,-874.785,-111.34,114.906,-126.783,-762.347,787.428,-868.467
0.738506,0.125391,-0.662484,157.092,30.3651,-141.534,1039.22,348.11,-972.066,157.744,26.7711,-141.504,1080.63,182.901,-969.304
0.738506,0.125391,-0.662484,156.703,32.3143,-143.026,156.703,32.3143,-143.026,157.744,26.7711,-141.504,1080.63,182.901,-969.304
0.789389,0.603444,0.112789,125.422,99.345,18.1652,784.705,765.046,126.356,127.119,97.1637,18.1621,870.988,665.279,124.41
-0.834222,0.52642,0.16418,-136.778,83.0174,26.6534,-988.987,472.335,187.719,-135.307,85.3937,26.6301,-926.653,585.261,182.416
0.522694,0.847958,-0.0880775,81.6118,137.621,-14.1477,460.521,994.446,-95.8857,83.9651,136.198,-14.1474,575.474,932.763,-96.9096
