============= Kalman Filter Processing ===========
Initializing GenFit field
>>> Track = 287, hits = 7, fitted = 1, converged = 1, chi2 = 14.0008, ndf = 9, X2v = 1.55565
>>> Track = 288, hits = 55, fitted = 1, converged = 1, chi2 = 110.016, ndf = 105, X2v = 1.04777
>>> Track = 289, hits = 55, fitted = 1, converged = 1, chi2 = 110.018, ndf = 105, X2v = 1.04779
>>> Track = 290, hits = 55, fitted = 1, converged = 1, chi2 = 110.018, ndf = 105, X2v = 1.04779
>>> Track = 291, hits = 35, fitted = 1, converged = 1, chi2 = 70.008, ndf = 65, X2v = 1.07705
>>> Track = 292, hits = 55, fitted = 1, converged = 1, chi2 = 110.021, ndf = 105, X2v = 1.04782
>>> Track = 293, hits = 55, fitted = 1, converged = 1, chi2 = 110.023, ndf = 105, X2v = 1.04784
>>> Track = 294, hits = 55, fitted = 1, converged = 1, chi2 = 110.027, ndf = 105, X2v = 1.04787
Skipping track 295 too many or too few hits 4
>>> Track = 297, hits = 55, fitted = 1, converged = 1, chi2 = 110.021, ndf = 105, X2v = 1.04782
>>> Track = 298, hits = 55, fitted = 1, converged = 1, chi2 = 110.026, ndf = 105, X2v = 1.04787
>>> Track = 299, hits = 43, fitted = 1, converged = 1, chi2 = 86.0111, ndf = 81, X2v = 1.06187
>>> Track = 300, hits = 55, fitted = 1, converged = 1, chi2 = 110.018, ndf = 105, X2v = 1.04779
>>> Track = 301, hits = 48, fitted = 1, converged = 1, chi2 = 96.0118, ndf = 91, X2v = 1.05507
>>> Track = 302, hits = 55, fitted = 1, converged = 1, chi2 = 110.016, ndf = 105, X2v = 1.04777
>>> Track = 303, hits = 29, fitted = 1, converged = 1, chi2 = 58.0053, ndf = 53, X2v = 1.09444
>>> Track = 304, hits = 7, fitted = 1, converged = 1, chi2 = 14.0006, ndf = 9, X2v = 1.55562
>>> Track = 305, hits = 55, fitted = 1, converged = 1, chi2 = 110.024, ndf = 105, X2v = 1.04785
>>> Track = 307, hits = 55, fitted = 1, converged = 1, chi2 = 110.026, ndf = 105, X2v = 1.04787
>>> Track = 308, hits = 55, fitted = 1, converged = 1, chi2 = 110.027, ndf = 105, X2v = 1.04788
>>> Track = 309, hits = 55, fitted = 1, converged = 1, chi2 = 110.022, ndf = 105, X2v = 1.04783
>>> Track = 310, hits = 55, fitted = 1, converged = 1, chi2 = 110.025, ndf = 105, X2v = 1.04785
>>> Track = 311, hits = 55, fitted = 1, converged = 1, chi2 = 110.024, ndf = 105, X2v = 1.04785
>>> Track = 312, hits = 55, fitted = 1, converged = 1, chi2 = 110.024, ndf = 105, X2v = 1.04785
>>> Track = 313, hits = 18, fitted = 1, converged = 1, chi2 = 36.003, ndf = 31, X2v = 1.16139
>>> Track = 314, hits = 55, fitted = 1, converged = 1, chi2 = 110.027, ndf = 105, X2v = 1.04788
>>> Track = 315, hits = 55, fitted = 1, converged = 1, chi2 = 110.027, ndf = 105, X2v = 1.04788
>>> Track = 316, hits = 45, fitted = 1, converged = 1, chi2 = 90.0117, ndf = 85, X2v = 1.05896
>>> Track = 318, hits = 55, fitted = 1, converged = 1, chi2 = 110.015, ndf = 105, X2v = 1.04776
>>> Track = 319, hits = 55, fitted = 1, converged = 1, chi2 = 110.023, ndf = 105, X2v = 1.04783
>>> Track = 320, hits = 55, fitted = 1, converged = 1, chi2 = 110.019, ndf = 105, X2v = 1.0478
>>> Track = 321, hits = 55, fitted = 1, converged = 1, chi2 = 110.027, ndf = 105, X2v = 1.04788
>>> Track = 322, hits = 36, fitted = 1, converged = 1, chi2 = 72.0081, ndf = 67, X2v = 1.07475
>>> Track = 323, hits = 55, fitted = 1, converged = 1, chi2 = 110.019, ndf = 105, X2v = 1.0478
>>> Track = 324, hits = 21, fitted = 1, converged = 1, chi2 = 42.0035, ndf = 37, X2v = 1.13523
>>> Track = 325, hits = 55, fitted = 1, converged = 1, chi2 = 110.025, ndf = 105, X2v = 1.04785
>>> Track = 326, hits = 55, fitted = 1, converged = 1, chi2 = 110.022, ndf = 105, X2v = 1.04783
>>> Track = 327, hits = 55, fitted = 1, converged = 1, chi2 = 110.024, ndf = 105, X2v = 1.04785
>>> Track = 328, hits = 55, fitted = 1, converged = 1, chi2 = 110.022, ndf = 105, X2v = 1.04783
>>> Track = 329, hits = 55, fitted = 1, converged = 1, chi2 = 110.024, ndf = 105, X2v = 1.04785
>>> Track = 330, hits = 55, fitted = 1, converged = 1, chi2 = 110.021, ndf = 105, X2v = 1.04782
>>> Track = 332, hits = 55, fitted = 1, converged = 1, chi2 = 110.017, ndf = 105, X2v = 1.04778
>>> Track = 333, hits = 55, fitted = 1, converged = 1, chi2 = 110.025, ndf = 105, X2v = 1.04786
>>> Track = 334, hits = 55, fitted = 1, converged = 1, chi2 = 110.028, ndf = 105, X2v = 1.04789
>>> Track = 335, hits = 55, fitted = 1, converged = 1, chi2 = 110.022, ndf = 105, X2v = 1.04783
>>> Track = 336, hits = 39, fitted = 1, converged = 1, chi2 = 78.0116, ndf = 73, X2v = 1.06865
>>> Track = 337, hits = 55, fitted = 1, converged = 1, chi2 = 110.023, ndf = 105, X2v = 1.04784
>>> Track = 338, hits = 55, fitted = 1, converged = 1, chi2 = 110.027, ndf = 105, X2v = 1.04788
>>> Track = 340, hits = 55, fitted = 1, converged = 1, chi2 = 110.024, ndf = 105, X2v = 1.04785
>>> Track = 342, hits = 55, fitted = 1, converged = 1, chi2 = 110.028, ndf = 105, X2v = 1.04788
>>> Track = 343, hits = 55, fitted = 1, converged = 1, chi2 = 110.026, ndf = 105, X2v = 1.04787
>>> Track = 345, hits = 55, fitted = 1, converged = 1, chi2 = 110.025, ndf = 105, X2v = 1.04785
>>> Track = 346, hits = 42, fitted = 1, converged = 1, chi2 = 84.0094, ndf = 79, X2v = 1.06341
>>> Track = 347, hits = 55, fitted = 1, converged = 1, chi2 = 110.029, ndf = 105, X2v = 1.04789
>>> Track = 348, hits = 55, fitted = 1, converged = 1, chi2 = 110.021, ndf = 105, X2v = 1.04781
>>> Track = 349, hits = 55, fitted = 1, converged = 1, chi2 = 110.02, ndf = 105, X2v = 1.04781
>>> Track = 350, hits = 55, fitted = 1, converged = 1, chi2 = 110.026, ndf = 105, X2v = 1.04787
>>> Track = 351, hits = 55, fitted = 1, converged = 1, chi2 = 110.024, ndf = 105, X2v = 1.04785
>>> Track = 352, hits = 49, fitted = 1, converged = 1, chi2 = 98.0117, ndf = 93, X2v = 1.05389
>>> Track = 353, hits = 55, fitted = 1, converged = 1, chi2 = 110.019, ndf = 105, X2v = 1.0478
>>> Track = 354, hits = 55, fitted = 1, converged = 1, chi2 = 110.025, ndf = 105, X2v = 1.04786
>>> Track = 355, hits = 10, fitted = 1, converged = 1, chi2 = 20.0013, ndf = 15, X2v = 1.33342
>>> Track = 356, hits = 55, fitted = 1, converged = 1, chi2 = 110.028, ndf = 105, X2v = 1.04789
>>> Track = 357, hits = 21, fitted = 1, converged = 1, chi2 = 42.0035, ndf = 37, X2v = 1.13523
>>> Track = 359, hits = 55, fitted = 1, converged = 1, chi2 = 110.021, ndf = 105, X2v = 1.04782
>>> Track = 360, hits = 55, fitted = 1, converged = 1, chi2 = 110.025, ndf = 105, X2v = 1.04786
>>> Track = 361, hits = 55, fitted = 1, converged = 1, chi2 = 110.021, ndf = 105, X2v = 1.04782
>>> Track = 362, hits = 55, fitted = 1, converged = 1, chi2 = 110.025, ndf = 105, X2v = 1.04786
>>> Track = 364, hits = 38, fitted = 1, converged = 1, chi2 = 76.0095, ndf = 71, X2v = 1.07056
>>> Track = 366, hits = 55, fitted = 1, converged = 1, chi2 = 110.029, ndf = 105, X2v = 1.04789
>>> Track = 367, hits = 55, fitted = 1, converged = 1, chi2 = 110.022, ndf = 105, X2v = 1.04783
>>> Track = 368, hits = 55, fitted = 1, converged = 1, chi2 = 110.024, ndf = 105, X2v = 1.04785
>>> Track = 369, hits = 55, fitted = 1, converged = 1, chi2 = 110.021, ndf = 105, X2v = 1.04782
>>> Track = 370, hits = 55, fitted = 1, converged = 1, chi2 = 110.026, ndf = 105, X2v = 1.04787
>>> Track = 371, hits = 55, fitted = 1, converged = 1, chi2 = 110.027, ndf = 105, X2v = 1.04788
>>> Track = 372, hits = 55, fitted = 1, converged = 1, chi2 = 110.029, ndf = 105, X2v = 1.0479
>>> Track = 373, hits = 55, fitted = 1, converged = 1, chi2 = 110.024, ndf = 105, X2v = 1.04785
>>> Track = 374, hits = 55, fitted = 1, converged = 1, chi2 = 110.027, ndf = 105, X2v = 1.04788
>>> Track = 375, hits = 55, fitted = 1, converged = 1, chi2 = 110.019, ndf = 105, X2v = 1.0478
>>> Track = 377, hits = 15, fitted = 1, converged = 1, chi2 = 30.0024, ndf = 25, X2v = 1.20009
>>> Track = 378, hits = 55, fitted = 1, converged = 1, chi2 = 110.016, ndf = 105, X2v = 1.04777
>>> Track = 379, hits = 55, fitted = 1, converged = 1, chi2 = 110.021, ndf = 105, X2v = 1.04782
>>> Track = 380, hits = 36, fitted = 1, converged = 1, chi2 = 72.0079, ndf = 67, X2v = 1.07475
>>> Track = 381, hits = 55, fitted = 1, converged = 1, chi2 = 110.02, ndf = 105, X2v = 1.04781
>>> Track = 382, hits = 55, fitted = 1, converged = 1, chi2 = 110.028, ndf = 105, X2v = 1.04788
>>> Track = 383, hits = 55, fitted = 1, converged = 1, chi2 = 110.016, ndf = 105, X2v = 1.04777
>>> Track = 384, hits = 50, fitted = 1, converged = 1, chi2 = 100.012, ndf = 95, X2v = 1.05276
>>> Track = 385, hits = 55, fitted = 1, converged = 1, chi2 = 110.017, ndf = 105, X2v = 1.04778
>>> Track = 386, hits = 51, fitted = 1, converged = 1, chi2 = 102.013, ndf = 97, X2v = 1.05168
>>> Track = 387, hits = 55, fitted = 1, converged = 1, chi2 = 110.018, ndf = 105, X2v = 1.04779
>>> Track = 389, hits = 55, fitted = 1, converged = 1, chi2 = 110.022, ndf = 105, X2v = 1.04783
>>> Track = 390, hits = 55, fitted = 1, converged = 1, chi2 = 110.024, ndf = 105, X2v = 1.04784
>>> Track = 392, hits = 55, fitted = 1, converged = 1, chi2 = 110.019, ndf = 105, X2v = 1.0478
>>> Track = 393, hits = 49, fitted = 1, converged = 1, chi2 = 98.0119, ndf = 93, X2v = 1.05389
>>> Track = 395, hits = 55, fitted = 1, converged = 1, chi2 = 110.016, ndf = 105, X2v = 1.04778
>>> Track = 396, hits = 55, fitted = 1, converged = 1, chi2 = 110.02, ndf = 105, X2v = 1.04781
>>> Track = 397, hits = 55, fitted = 1, converged = 1, chi2 = 110.023, ndf = 105, X2v = 1.04784
>>> Track = 399, hits = 55, fitted = 1, converged = 1, chi2 = 110.028, ndf = 105, X2v = 1.04789
>>> Track = 400, hits = 55, fitted = 1, converged = 1, chi2 = 110.021, ndf = 105, X2v = 1.04782
>>> Track = 401, hits = 55, fitted = 1, converged = 1, chi2 = 110.024, ndf = 105, X2v = 1.04785
>>> Track = 402, hits = 55, fitted = 1, converged = 1, chi2 = 110.018, ndf = 105, X2v = 1.04779
>>> Track = 403, hits = 55, fitted = 1, converged = 1, chi2 = 110.025, ndf = 105, X2v = 1.04786
>>> Track = 404, hits = 55, fitted = 1, converged = 1, chi2 = 110.023, ndf = 105, X2v = 1.04783
>>> Track = 405, hits = 55, fitted = 1, converged = 1, chi2 = 110.026, ndf = 105, X2v = 1.04787
>>> Track = 406, hits = 55, fitted = 1, converged = 1, chi2 = 110.027, ndf = 105, X2v = 1.04787
>>> Track = 407, hits = 55, fitted = 1, converged = 1, chi2 = 110.024, ndf = 105, X2v = 1.04785
>>> Track = 408, hits = 55, fitted = 1, converged = 1, chi2 = 110.021, ndf = 105, X2v = 1.04782
>>> Track = 409, hits = 55, fitted = 1, converged = 1, chi2 = 110.018, ndf = 105, X2v = 1.04779
>>> Track = 410, hits = 55, fitted = 1, converged = 1, chi2 = 110.019, ndf = 105, X2v = 1.0478
>>> Track = 411, hits = 55, fitted = 1, converged = 1, chi2 = 110.017, ndf = 105, X2v = 1.04778
>>> Track = 412, hits = 6, fitted = 1, converged = 1, chi2 = 12.0004, ndf = 7, X2v = 1.71435
>>> Track = 413, hits = 55, fitted = 1, converged = 1, chi2 = 110.017, ndf = 105, X2v = 1.04779
>>> Track = 414, hits = 55, fitted = 1, converged = 1, chi2 = 110.021, ndf = 105, X2v = 1.04782
>>> Track = 415, hits = 55, fitted = 1, converged = 1, chi2 = 110.023, ndf = 105, X2v = 1.04784
>>> Track = 416, hits = 55, fitted = 1, converged = 1, chi2 = 110.015, ndf = 105, X2v = 1.04776
>>> Track = 417, hits = 55, fitted = 1, converged = 1, chi2 = 110.022, ndf = 105, X2v = 1.04783
>>> Track = 418, hits = 55, fitted = 1, converged = 1, chi2 = 110.026, ndf = 105, X2v = 1.04787
>>> Track = 419, hits = 55, fitted = 1, converged = 1, chi2 = 110.024, ndf = 105, X2v = 1.04785
>>> Track = 420, hits = 55, fitted = 1, converged = 1, chi2 = 110.021, ndf = 105, X2v = 1.04782
>>> Track = 421, hits = 55, fitted = 1, converged = 1, chi2 = 110.03, ndf = 105, X2v = 1.0479
>>> Track = 425, hits = 55, fitted = 1, converged = 1, chi2 = 110.014, ndf = 105, X2v = 1.04775
>>> Track = 426, hits = 13, fitted = 1, converged = 1, chi2 = 26.0018, ndf = 21, X2v = 1.23818
>>> Track = 427, hits = 40, fitted = 1, converged = 1, chi2 = 80.0093, ndf = 75, X2v = 1.06679
>>> Track = 428, hits = 55, fitted = 1, converged = 1, chi2 = 110.02, ndf = 105, X2v = 1.04781
>>> Track = 429, hits = 53, fitted = 1, converged = 1, chi2 = 106.015, ndf = 101, X2v = 1.04965
>>> Track = 430, hits = 39, fitted = 1, converged = 1, chi2 = 78.0086, ndf = 73, X2v = 1.06861
>>> Track = 431, hits = 23, fitted = 1, converged = 1, chi2 = 46.0045, ndf = 41, X2v = 1.12206
>>> Track = 432, hits = 55, fitted = 1, converged = 1, chi2 = 110.019, ndf = 105, X2v = 1.0478
>>> Track = 434, hits = 55, fitted = 1, converged = 1, chi2 = 110.024, ndf = 105, X2v = 1.04785
>>> Track = 435, hits = 55, fitted = 1, converged = 1, chi2 = 110.022, ndf = 105, X2v = 1.04783
>>> Track = 436, hits = 55, fitted = 1, converged = 1, chi2 = 110.016, ndf = 105, X2v = 1.04777
>>> Track = 437, hits = 55, fitted = 1, converged = 1, chi2 = 110.024, ndf = 105, X2v = 1.04785
>>> Track = 438, hits = 55, fitted = 1, converged = 1, chi2 = 110.015, ndf = 105, X2v = 1.04776
>>> Track = 439, hits = 55, fitted = 1, converged = 1, chi2 = 110.03, ndf = 105, X2v = 1.0479
>>> Track = 440, hits = 40, fitted = 1, converged = 1, chi2 = 80.0097, ndf = 75, X2v = 1.0668
>>> Track = 441, hits = 51, fitted = 1, converged = 1, chi2 = 102.012, ndf = 97, X2v = 1.05167
>>> Track = 443, hits = 55, fitted = 1, converged = 1, chi2 = 110.028, ndf = 105, X2v = 1.04788
>>> Track = 444, hits = 32, fitted = 1, converged = 1, chi2 = 64.0065, ndf = 59, X2v = 1.08486
>>> Track = 445, hits = 55, fitted = 1, converged = 1, chi2 = 110.024, ndf = 105, X2v = 1.04785
>>> Track = 446, hits = 55, fitted = 1, converged = 1, chi2 = 110.024, ndf = 105, X2v = 1.04785
>>> Track = 447, hits = 51, fitted = 1, converged = 1, chi2 = 102.014, ndf = 97, X2v = 1.05169
>>> Track = 449, hits = 55, fitted = 1, converged = 1, chi2 = 110.027, ndf = 105, X2v = 1.04787
>>> Track = 451, hits = 55, fitted = 1, converged = 1, chi2 = 110.023, ndf = 105, X2v = 1.04783
Skipping track 452 too many or too few hits 2
>>> Track = 453, hits = 33, fitted = 1, converged = 1, chi2 = 66.0075, ndf = 61, X2v = 1.08209
>>> Track = 455, hits = 44, fitted = 1, converged = 1, chi2 = 88.0116, ndf = 83, X2v = 1.06038
>>> Track = 456, hits = 55, fitted = 1, converged = 1, chi2 = 110.016, ndf = 105, X2v = 1.04777
>>> Track = 457, hits = 55, fitted = 1, converged = 1, chi2 = 110.028, ndf = 105, X2v = 1.04788
>>> Track = 458, hits = 55, fitted = 1, converged = 1, chi2 = 110.023, ndf = 105, X2v = 1.04784
>>> Track = 459, hits = 55, fitted = 1, converged = 1, chi2 = 110.022, ndf = 105, X2v = 1.04783
>>> Track = 460, hits = 55, fitted = 1, converged = 1, chi2 = 110.025, ndf = 105, X2v = 1.04786
>>> Track = 461, hits = 55, fitted = 1, converged = 1, chi2 = 110.019, ndf = 105, X2v = 1.0478
>>> Track = 462, hits = 55, fitted = 1, converged = 1, chi2 = 110.018, ndf = 105, X2v = 1.04779
>>> Track = 463, hits = 55, fitted = 1, converged = 1, chi2 = 110.02, ndf = 105, X2v = 1.04781
>>> Track = 464, hits = 55, fitted = 1, converged = 1, chi2 = 110.027, ndf = 105, X2v = 1.04788
>>> Track = 465, hits = 55, fitted = 1, converged = 1, chi2 = 110.022, ndf = 105, X2v = 1.04783
>>> Track = 466, hits = 45, fitted = 1, converged = 1, chi2 = 90.0103, ndf = 85, X2v = 1.05894
>>> Track = 467, hits = 55, fitted = 1, converged = 1, chi2 = 110.024, ndf = 105, X2v = 1.04785
>>> Track = 468, hits = 55, fitted = 1, converged = 1, chi2 = 110.02, ndf = 105, X2v = 1.04781
>>> Track = 469, hits = 55, fitted = 1, converged = 1, chi2 = 110.022, ndf = 105, X2v = 1.04783
>>> Track = 470, hits = 17, fitted = 1, converged = 1, chi2 = 34.0026, ndf = 29, X2v = 1.1725
>>> Track = 473, hits = 55, fitted = 1, converged = 1, chi2 = 110.016, ndf = 105, X2v = 1.04777
>>> Track = 474, hits = 55, fitted = 1, converged = 1, chi2 = 110.02, ndf = 105, X2v = 1.04781
>>> Track = 475, hits = 55, fitted = 1, converged = 1, chi2 = 110.015, ndf = 105, X2v = 1.04776
>>> Track = 476, hits = 55, fitted = 1, converged = 1, chi2 = 110.03, ndf = 105, X2v = 1.0479
>>> Track = 477, hits = 55, fitted = 1, converged = 1, chi2 = 110.03, ndf = 105, X2v = 1.04791
>>> Track = 479, hits = 55, fitted = 1, converged = 1, chi2 = 110.025, ndf = 105, X2v = 1.04786
>>> Track = 480, hits = 55, fitted = 1, converged = 1, chi2 = 110.023, ndf = 105, X2v = 1.04784
>>> Track = 481, hits = 55, fitted = 1, converged = 1, chi2 = 110.022, ndf = 105, X2v = 1.04782
>>> Track = 482, hits = 51, fitted = 1, converged = 1, chi2 = 102.014, ndf = 97, X2v = 1.05169
>>> Track = 483, hits = 55, fitted = 1, converged = 1, chi2 = 110.022, ndf = 105, X2v = 1.04782
>>> Track = 484, hits = 55, fitted = 1, converged = 1, chi2 = 110.025, ndf = 105, X2v = 1.04786
Skipping track 485 too many or too few hits 2
>>> Track = 486, hits = 6, fitted = 1, converged = 1, chi2 = 12.0007, ndf = 7, X2v = 1.71439
>>> Track = 487, hits = 55, fitted = 1, converged = 1, chi2 = 110.033, ndf = 105, X2v = 1.04793
>>> Track = 489, hits = 55, fitted = 1, converged = 1, chi2 = 110.023, ndf = 105, X2v = 1.04784
>>> Track = 490, hits = 55, fitted = 1, converged = 1, chi2 = 110.027, ndf = 105, X2v = 1.04788
>>> Track = 491, hits = 55, fitted = 1, converged = 1, chi2 = 110.019, ndf = 105, X2v = 1.0478
>>> Track = 492, hits = 55, fitted = 1, converged = 1, chi2 = 110.027, ndf = 105, X2v = 1.04788
>>> Track = 493, hits = 55, fitted = 1, converged = 1, chi2 = 110.03, ndf = 105, X2v = 1.0479
>>> Track = 494, hits = 55, fitted = 1, converged = 1, chi2 = 110.027, ndf = 105, X2v = 1.04788
>>> Track = 495, hits = 47, fitted = 1, converged = 1, chi2 = 94.0127, ndf = 89, X2v = 1.05632
>>> Track = 496, hits = 55, fitted = 1, converged = 1, chi2 = 110.021, ndf = 105, X2v = 1.04782
>>> Track = 498, hits = 14, fitted = 1, converged = 1, chi2 = 28.0018, ndf = 23, X2v = 1.21747
>>> Track = 499, hits = 26, fitted = 1, converged = 1, chi2 = 52.0054, ndf = 47, X2v = 1.1065
>>> Track = 500, hits = 55, fitted = 1, converged = 1, chi2 = 110.022, ndf = 105, X2v = 1.04783
>>> Track = 501, hits = 55, fitted = 1, converged = 1, chi2 = 110.025, ndf = 105, X2v = 1.04785
>>> Track = 502, hits = 55, fitted = 1, converged = 1, chi2 = 110.028, ndf = 105, X2v = 1.04789
>>> Track = 504, hits = 55, fitted = 1, converged = 1, chi2 = 110.027, ndf = 105, X2v = 1.04788
>>> Track = 505, hits = 11, fitted = 1, converged = 1, chi2 = 22.0014, ndf = 17, X2v = 1.2942
>>> Track = 506, hits = 55, fitted = 1, converged = 1, chi2 = 110.022, ndf = 105, X2v = 1.04783
>>> Track = 507, hits = 55, fitted = 1, converged = 1, chi2 = 110.014, ndf = 105, X2v = 1.04776
>>> Track = 509, hits = 55, fitted = 1, converged = 1, chi2 = 110.025, ndf = 105, X2v = 1.04786
>>> Track = 510, hits = 55, fitted = 1, converged = 1, chi2 = 110.03, ndf = 105, X2v = 1.04791
>>> Track = 511, hits = 55, fitted = 1, converged = 1, chi2 = 110.024, ndf = 105, X2v = 1.04785
>>> Track = 512, hits = 55, fitted = 1, converged = 1, chi2 = 110.022, ndf = 105, X2v = 1.04783
>>> Track = 514, hits = 55, fitted = 1, converged = 1, chi2 = 110.027, ndf = 105, X2v = 1.04787
>>> Track = 515, hits = 55, fitted = 1, converged = 1, chi2 = 110.021, ndf = 105, X2v = 1.04782
>>> Track = 516, hits = 55, fitted = 1, converged = 1, chi2 = 110.016, ndf = 105, X2v = 1.04777
>>> Track = 517, hits = 55, fitted = 1, converged = 1, chi2 = 110.031, ndf = 105, X2v = 1.04792
>>> Track = 518, hits = 55, fitted = 1, converged = 1, chi2 = 110.026, ndf = 105, X2v = 1.04786
>>> Track = 519, hits = 55, fitted = 1, converged = 1, chi2 = 110.019, ndf = 105, X2v = 1.0478
>>> Track = 520, hits = 55, fitted = 1, converged = 1, chi2 = 110.019, ndf = 105, X2v = 1.0478
>>> Track = 521, hits = 55, fitted = 1, converged = 1, chi2 = 110.022, ndf = 105, X2v = 1.04782
>>> Track = 522, hits = 55, fitted = 1, converged = 1, chi2 = 110.028, ndf = 105, X2v = 1.04789
>>> Track = 523, hits = 55, fitted = 1, converged = 1, chi2 = 110.026, ndf = 105, X2v = 1.04787
>>> Track = 524, hits = 55, fitted = 1, converged = 1, chi2 = 110.021, ndf = 105, X2v = 1.04781
>>> Track = 525, hits = 15, fitted = 1, converged = 1, chi2 = 30.0022, ndf = 25, X2v = 1.20009
>>> Track = 526, hits = 33, fitted = 1, converged = 1, chi2 = 66.0075, ndf = 61, X2v = 1.08209
>>> Track = 528, hits = 21, fitted = 1, converged = 1, chi2 = 42.0037, ndf = 37, X2v = 1.13523
>>> Track = 530, hits = 55, fitted = 1, converged = 1, chi2 = 110.019, ndf = 105, X2v = 1.0478
>>> Track = 531, hits = 30, fitted = 1, converged = 1, chi2 = 60.0061, ndf = 55, X2v = 1.09102
>>> Track = 533, hits = 55, fitted = 1, converged = 1, chi2 = 110.016, ndf = 105, X2v = 1.04777
>>> Track = 534, hits = 55, fitted = 1, converged = 1, chi2 = 110.022, ndf = 105, X2v = 1.04783
>>> Track = 535, hits = 55, fitted = 1, converged = 1, chi2 = 110.015, ndf = 105, X2v = 1.04777
>>> Track = 538, hits = 25, fitted = 1, converged = 1, chi2 = 50.005, ndf = 45, X2v = 1.11122
>>> Track = 539, hits = 55, fitted = 1, converged = 1, chi2 = 110.027, ndf = 105, X2v = 1.04788
>>> Track = 540, hits = 55, fitted = 1, converged = 1, chi2 = 110.026, ndf = 105, X2v = 1.04787
>>> Track = 541, hits = 23, fitted = 1, converged = 1, chi2 = 46.0048, ndf = 41, X2v = 1.12207
>>> Track = 543, hits = 55, fitted = 1, converged = 1, chi2 = 110.031, ndf = 105, X2v = 1.04792
>>> Track = 544, hits = 55, fitted = 1, converged = 1, chi2 = 110.026, ndf = 105, X2v = 1.04787
>>> Track = 545, hits = 32, fitted = 1, converged = 1, chi2 = 64.0069, ndf = 59, X2v = 1.08486
>>> Track = 546, hits = 55, fitted = 1, converged = 1, chi2 = 110.015, ndf = 105, X2v = 1.04776
>>> Track = 547, hits = 55, fitted = 1, converged = 1, chi2 = 110.018, ndf = 105, X2v = 1.04779
>>> Track = 548, hits = 55, fitted = 1, converged = 1, chi2 = 110.017, ndf = 105, X2v = 1.04778
>>> Track = 550, hits = 55, fitted = 1, converged = 1, chi2 = 110.027, ndf = 105, X2v = 1.04787
>>> Track = 552, hits = 54, fitted = 1, converged = 1, chi2 = 108.014, ndf = 103, X2v = 1.04868
>>> Track = 553, hits = 55, fitted = 1, converged = 1, chi2 = 110.031, ndf = 105, X2v = 1.04791
>>> Track = 554, hits = 18, fitted = 1, converged = 1, chi2 = 36.0032, ndf = 31, X2v = 1.16139
>>> Track = 555, hits = 55, fitted = 1, converged = 1, chi2 = 110.02, ndf = 105, X2v = 1.04781
>>> Track = 556, hits = 55, fitted = 1, converged = 1, chi2 = 110.027, ndf = 105, X2v = 1.04787
>>> Track = 557, hits = 55, fitted = 1, converged = 1, chi2 = 110.022, ndf = 105, X2v = 1.04783
>>> Track = 558, hits = 55, fitted = 1, converged = 1, chi2 = 110.025, ndf = 105, X2v = 1.04786
>>> Track = 560, hits = 55, fitted = 1, converged = 1, chi2 = 110.016, ndf = 105, X2v = 1.04777
>>> Track = 561, hits = 30, fitted = 1, converged = 1, chi2 = 60.0057, ndf = 55, X2v = 1.09101
>>> Track = 562, hits = 55, fitted = 1, converged = 1, chi2 = 110.02, ndf = 105, X2v = 1.04781
>>> Track = 564, hits = 55, fitted = 1, converged = 1, chi2 = 110.019, ndf = 105, X2v = 1.0478
>>> Track = 566, hits = 55, fitted = 1, converged = 1, chi2 = 110.027, ndf = 105, X2v = 1.04787
>>> Track = 567, hits = 55, fitted = 1, converged = 1, chi2 = 110.028, ndf = 105, X2v = 1.04788
>>> Track = 568, hits = 55, fitted = 1, converged = 1, chi2 = 110.027, ndf = 105, X2v = 1.04787
>>> Track = 569, hits = 55, fitted = 1, converged = 1, chi2 = 110.018, ndf = 105, X2v = 1.04779
>>> Track = 570, hits = 55, fitted = 1, converged = 1, chi2 = 110.023, ndf = 105, X2v = 1.04784
>>> Track = 571, hits = 55, fitted = 1, converged = 1, chi2 = 110.02, ndf = 105, X2v = 1.04781
>>> Track = 573, hits = 55, fitted = 1, converged = 1, chi2 = 110.027, ndf = 105, X2v = 1.04788
>>> Track = 574, hits = 55, fitted = 1, converged = 1, chi2 = 110.026, ndf = 105, X2v = 1.04787
>>> Track = 575, hits = 55, fitted = 1, converged = 1, chi2 = 110.024, ndf = 105, X2v = 1.04785
>>> Track = 577, hits = 23, fitted = 1, converged = 1, chi2 = 46.0042, ndf = 41, X2v = 1.12205
>>> Track = 578, hits = 55, fitted = 1, converged = 1, chi2 = 110.017, ndf = 105, X2v = 1.04778
>>> Track = 579, hits = 55, fitted = 1, converged = 1, chi2 = 110.018, ndf = 105, X2v = 1.04779
>>> Track = 580, hits = 44, fitted = 1, converged = 1, chi2 = 88.0106, ndf = 83, X2v = 1.06037
>>> Track = 581, hits = 53, fitted = 1, converged = 1, chi2 = 106.015, ndf = 101, X2v = 1.04965
>>> Track = 582, hits = 55, fitted = 1, converged = 1, chi2 = 110.023, ndf = 105, X2v = 1.04784
>>> Track = 584, hits = 55, fitted = 1, converged = 1, chi2 = 110.016, ndf = 105, X2v = 1.04777
>>> Track = 585, hits = 20, fitted = 1, converged = 1, chi2 = 40.004, ndf = 35, X2v = 1.14297
>>> Track = 587, hits = 55, fitted = 1, converged = 1, chi2 = 110.028, ndf = 105, X2v = 1.04788
