1760.867058,1575.855296,1454.733537,1300.671890,1178.758087,1038.466262,928.230723,844.373255,738.177001,653.214690,573.746849,519.065429,469.766715,405.840690,392.028361,358.133627,334.421482,-1.000000,340.700590,352.892343,380.826786,420.045765,481.374756,530.941206,602.284195,689.367812,786.992502,879.070871,993.159534,1127.812021,1264.991108,1430.457794,1611.515134,1804.182057,
1857.471869,1685.768740,1520.981058,1389.134689,1243.462587,1138.836848,1015.444914,916.992257,815.689628,730.273696,665.731944,587.751816,531.798440,512.908721,459.192267,435.078188,410.213909,-1.000000,442.778308,430.505640,471.881419,509.631947,565.165947,610.160076,689.309872,762.271781,859.280027,959.249575,1083.154223,1288.361807,1352.640319,1515.281346,1687.189426,1885.804416,
1968.506055,1785.333496,1683.701166,1475.063751,1348.344270,1221.954961,1102.391873,1040.479703,920.483739,820.360966,757.097989,695.887128,633.393123,579.397803,555.672616,513.722595,500.832721,-1.000000,505.248015,522.040414,582.587313,588.084741,634.887578,702.339610,769.651892,865.210086,940.686585,1061.932701,1167.397601,1295.604093,1451.480866,1602.816724,1789.532483,1993.424758,
2112.031428,1904.935450,1749.461671,1595.931219,1452.849019,1337.242754,1213.403134,1111.518376,1016.023778,933.412877,866.081046,809.884319,743.945454,689.371528,641.932900,620.944502,594.454060,-1.000000,599.385865,631.483361,647.515797,701.090561,734.394025,828.209925,865.958491,947.523931,1057.497957,1152.509112,1294.157771,1411.502732,1551.780070,1703.946623,1939.604668,2080.446640,
2268.165673,2041.514284,1864.798121,1727.893644,1569.246297,1445.392452,1354.550877,1256.309524,1141.590823,1034.356365,967.059424,925.540733,843.778923,780.598375,744.723262,728.451934,697.281655,-1.000000,711.614352,713.054508,740.800377,783.974599,835.873851,905.283876,966.766616,1054.964698,1152.558120,1301.270104,1399.425346,1518.497603,1661.673302,1819.208004,1993.312736,2184.743952,
2393.690598,2188.847132,1999.879397,1845.819002,1702.693631,1573.944915,1455.023473,1391.227935,1304.337562,1163.767665,1088.178988,1020.537580,972.194544,930.580184,874.656577,837.298976,841.199895,-1.000000,807.797012,871.707832,847.977308,887.996462,969.553903,1009.501851,1086.801967,1185.300931,1267.546446,1375.648592,1502.880453,1637.968628,1783.352688,1940.441463,2110.501988,2303.078194,
2546.668543,2324.266936,2151.574254,2016.850129,1849.789235,1715.584890,1602.435373,1501.751004,1436.343033,1319.490080,1242.219717,1167.955141,1092.690690,1034.281965,1009.798852,954.184534,929.787477,-1.000000,923.868566,940.537376,962.967935,1004.794915,1073.114113,1121.492671,1204.261676,1301.381815,1400.055586,1507.691859,1628.628513,1810.637084,1929.499739,2082.702359,2242.354160,2434.741320,
2718.566094,2511.278376,2363.934726,2145.370398,2028.790424,1874.717495,1756.596858,1647.973204,1553.198196,1477.841792,1389.406766,1328.108851,1255.628745,1187.949318,1136.450302,1111.715228,1057.713251,-1.000000,1034.865308,1045.689717,1120.244463,1134.737061,1185.993976,1266.016634,1332.752373,1448.361096,1541.396933,1658.267855,1819.523532,1927.068000,2070.031955,2219.982581,2378.614576,2547.970755,
2834.571592,2637.811644,2474.785509,2306.193264,2173.772969,2066.881710,1933.482083,1821.096970,1725.390454,1662.808164,1548.822835,1485.491001,1444.407073,1347.791849,1287.115061,1265.757017,1263.342564,-1.000000,1150.961632,1163.333962,1202.379072,1268.600573,1332.336987,1387.861659,1473.903582,1579.497512,1688.769431,1848.600910,1951.879312,2077.671779,2220.132056,2444.882159,2532.930476,2708.520289,
2970.774095,2818.419080,2672.136827,2498.139190,2397.360631,2252.742304,2142.289297,2014.273459,1927.997673,1827.297754,1748.523041,1674.632854,1605.827226,1556.697418,1479.938968,1405.565661,1349.941469,-1.000000,1253.897990,1275.584990,1334.204823,1415.801077,1460.813149,1536.109451,1628.643565,1799.895489,1861.895105,2006.264559,2114.021112,2292.161982,2404.435579,2557.920685,2719.035289,2853.171399,
